liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,Forward Madison FC,cknz1xxr3tlul71nm4eex7fth,Paulo Júnior,Forward,11,28,1282,1,3,2,480,17,32,147,255,,21,1,17,195,132,38,85,1,482,11,14,20,357,11,24,103,201,26,103,8,85,15,38,28,764,1,16,9,132,91,53,10,77,9,13,6,19,155,4,12,28,16,,61,43,3,377,379,23,23,78,11,71,0,8,18,7,7,13,6,7,15,1,22,,,15,4,3,3,1,4,,1,,,1,,2,,1,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,ckefp96qi7xs4yt9n329paajt,A. Booth,Midfielder,19,1,108,7,1,1,49,1,4,17,33,,1,,4,16,9,8,8,,50,,5,1,37,1,5,8,16,3,8,1,7,,3,1,83,,7,3,19,9,13,10,13,3,2,2,3,25,4,1,1,7,,8,8,1,41,42,6,6,12,,11,0,,,,,,1,,2,,5,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,bj3zanm7fwttsy6stka2l84b9,P. Christensen,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,3ivdfynwv7yf8tvgy8uto3aol,P. Clowes,Midfielder,6,1,481,3,,,226,2,6,37,96,1,2,1,8,60,97,13,31,,239,6,5,1,168,4,6,47,54,4,46,4,26,6,4,5,303,,9,5,32,91,4,10,21,,3,4,1,44,8,5,4,9,,15,57,,180,192,12,8,23,7,17,0,1,16,1,,2,,5,6,,24,,,5,4,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,55wn70di4d4ehg48fyrugbdre,J. Donnelly,Forward,17,10,458,11,1,1,138,5,15,14,77,3,7,1,23,110,12,13,52,,139,3,8,5,73,1,9,54,39,13,53,1,25,3,15,11,259,,14,2,53,53,29,10,61,5,8,35,3,111,3,2,10,14,,27,33,1,84,85,58,7,50,4,26,1,4,2,4,7,1,,,4,,12,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,9te8786y0k6pgwzf4szprlm5m,C. Dowler,Midfielder,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,ee12f0u7m07sw81xkozouyd3p,B. Fricke,Defender,15,1,1300,,1,,696,2,3,27,158,1,5,4,20,163,400,12,64,,712,3,11,5,458,6,5,154,123,2,107,3,60,15,7,48,843,,15,5,43,297,13,10,56,2,7,32,,95,48,10,1,15,,19,265,1,545,558,52,10,39,11,24,0,,90,,,,,35,3,17,100,,6,2,6,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,1,1,,1,,,1,1,,
USA_USL_League_One,2020,Greenville Triumph SC,dhc0qpcxud7h64y5hx39bd9wq,Carlos Gómez,Midfielder,10,8,622,1,,,139,2,10,41,67,,8,2,8,68,41,6,27,,141,6,3,5,103,3,10,34,23,5,37,3,35,8,12,5,236,,9,1,30,48,17,10,22,3,1,10,6,48,1,5,8,9,,18,29,,106,107,18,3,26,10,12,0,1,7,1,,,3,2,7,,4,,1,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,a8t6v344qzil1g1kmji8l3rv9,H. Hawkins,Defender,2,,104,3,,,46,,,5,8,1,,,,9,29,2,3,,46,2,1,1,32,,1,9,17,,6,,7,2,,3,69,,5,1,8,20,1,10,8,,2,3,,11,9,,,5,,3,4,,37,37,3,2,3,1,5,0,,6,,,4,,3,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,f0pvxeyui9i0jz7bigb8cfx0p,M. Hemmings,Midfielder,5,,45,1,,,24,,1,3,12,,2,,,3,10,2,2,,24,,,,19,1,,2,5,,1,,2,,2,1,32,,1,,3,7,,10,2,,,,,3,2,1,,1,,1,9,,22,22,,1,1,,2,0,,,,,,,,,1,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,eodra3cclrp6hcng0aif4phhx,D. Jaye,Goalkeeper,22,,1440,,,,288,,,,74,1,,4,1,162,270,1,3,,501,,,,238,7,,157,89,,113,,133,16,,44,615,,16,,3,298,,10,5,,4,2,,6,13,11,,16,,,114,,218,344,3,1,1,,3,0,,154,,,,,68,,,106,,9,,24,,,,,,,,,,,,,,,,32,136,,5,,,4,16,8,16,,,1,42,,,,,,123,3,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,5y3ffas67ufbxhtmjmbq3e9xx,J. Keegan,Forward,9,20,1107,3,5,4,221,11,20,82,114,,8,4,37,135,67,13,52,,241,6,11,4,172,6,30,62,50,13,70,5,55,13,17,12,423,,16,6,66,51,55,10,47,18,17,14,4,117,5,10,20,16,,33,58,5,160,179,51,10,70,3,33,2,2,10,2,17,4,9,2,12,,7,,6,3,,1,1,,1,1,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,8mnq6su69w3xyujz7n03n4zqh,E. Lee,Defender,12,1,1324,1,,,720,,8,36,198,3,12,4,16,136,435,17,54,,739,,10,1,550,7,8,106,263,3,69,1,68,14,19,38,903,,15,3,45,303,11,10,53,3,5,33,2,94,38,11,1,15,,25,137,,617,633,49,13,41,9,20,0,,52,,,13,,15,5,10,83,,7,4,10,,1,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,2hj7llynvp314d1ci178v36ga,L. McLean,Forward,14,7,858,6,7,5,179,15,25,45,94,1,6,2,52,130,27,1,63,,184,9,13,11,116,3,29,65,46,5,62,10,22,10,13,10,359,,16,5,76,66,56,10,76,16,27,40,6,168,4,5,7,16,,40,27,7,114,119,92,1,92,3,36,3,2,2,2,2,,8,1,13,1,3,1,,,,1,2,1,2,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,Defender,26,10,473,2,,,196,5,3,43,73,,4,1,3,96,80,6,27,,202,1,12,2,136,3,2,53,4,4,49,1,29,5,9,14,340,3,7,3,35,83,4,10,22,2,7,7,2,45,14,4,10,7,,20,72,,143,149,10,6,23,5,15,0,4,26,4,,41,,7,,1,13,,2,,3,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,7q548j1wgmjqrwiis5qw4xpsl,O. Mohomed,Forward,18,23,766,4,,,215,9,30,84,137,1,12,3,10,123,50,9,39,,222,7,12,18,174,4,7,42,46,12,61,5,43,9,19,4,397,4,13,4,80,35,30,10,41,4,9,5,16,95,2,7,23,13,,44,57,,174,180,15,8,54,4,36,0,7,3,7,,5,3,1,3,,6,,,1,,,3,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,c571almdfsnmj6o5efurxiket,R. Morrell,Forward,7,43,1375,,5,3,377,19,46,89,274,2,10,4,13,257,63,15,85,,394,7,16,27,288,6,20,90,99,28,155,5,66,16,35,14,748,70,16,7,126,108,77,10,65,12,20,3,22,142,,10,79,16,36,64,98,5,288,304,16,10,77,12,62,3,33,5,16,5,20,3,1,8,1,16,2,4,5,,,6,,6,2,,2,,20,,1,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,4dawss8z72mj8ggn6icnuz6c5,C. Murillo,Defender,4,10,1044,2,,,361,4,8,73,134,1,3,3,10,160,163,22,47,,374,5,21,4,261,5,3,81,25,4,72,3,38,12,12,19,633,,14,13,70,169,4,10,50,1,11,14,3,94,17,8,10,14,,34,107,,280,293,24,15,44,10,36,0,4,34,4,1,90,1,15,2,2,32,,5,7,5,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,7tpgi9n5bp18oo50ei1kblmnd,N. Pilato,Midfielder,5,7,1311,,3,2,553,1,9,116,219,2,7,4,16,149,222,29,73,,558,7,8,4,387,5,8,119,122,10,102,2,67,16,16,24,708,,16,3,67,175,16,10,54,4,11,10,2,93,15,9,7,16,,23,145,2,435,439,26,18,39,19,44,2,2,46,2,,3,2,18,4,4,52,1,7,11,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,1,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,35wb4ujehz3nx4kgvxcn4ndn9,T. Polak,Defender,3,15,1438,,,,701,3,20,109,293,2,7,4,9,220,311,37,85,,730,1,15,9,534,7,1,140,300,19,111,1,115,16,28,50,1090,,16,15,108,277,9,10,65,1,13,6,8,123,34,11,21,16,,49,44,,566,590,15,21,58,41,59,0,14,55,9,,88,1,27,,4,56,,8,16,5,,1,,1,,19,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,4s4cottvp2fmcoaidxpi8fw89,M. Powell,Defender,28,,36,2,,,23,,,4,6,1,,,,3,16,1,3,,25,,2,,20,1,,3,4,,2,,1,,,1,33,,2,1,4,6,,10,2,,,1,,5,4,1,,2,,3,11,,21,22,1,1,3,2,1,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,6yfeiet97owcqwxvoow67hbai,C. Stripling,Midfielder,16,3,153,11,,,90,,2,9,44,3,4,,3,30,23,5,16,,90,,7,1,61,1,1,23,18,3,19,1,17,,5,7,124,,11,4,19,37,2,10,15,,1,8,,30,4,1,3,11,,12,26,,67,67,11,2,15,3,7,0,,7,,,2,,4,1,,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,6rdj8tc9dsbejibpma2ws3zhm,T. Swartz,Defender,21,7,172,8,,,52,1,4,13,17,,3,,1,40,23,5,6,,53,,1,2,38,1,,14,17,,18,,10,1,6,4,117,3,9,,13,17,2,10,9,,1,1,3,15,3,1,8,9,1,5,6,,38,39,2,4,6,2,8,0,1,8,,,18,,4,,,1,,1,1,,,,,,,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Greenville Triumph SC,3uyvzfylq1i5xnl6i90uap6uh,A. Walker,Midfielder,8,3,1211,1,,,571,4,15,93,260,5,5,3,18,140,246,26,76,,609,3,25,12,432,5,15,107,165,11,84,6,86,14,16,29,777,4,15,13,119,174,12,10,73,8,26,12,4,149,5,8,6,15,,58,177,,465,502,30,14,76,11,61,0,4,31,1,,2,3,11,7,4,70,,7,12,2,,2,1,2,,,1,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,5o2437unwy8z2k2k2ers86dbd,I. Angking,Midfielder,5,1,448,3,2,,162,2,10,39,79,,8,1,4,56,77,6,14,,171,3,1,4,138,7,10,19,35,12,27,1,25,5,8,5,268,13,8,1,38,41,12,10,23,5,11,2,4,44,2,8,13,8,7,17,56,1,144,152,6,4,21,1,21,0,4,5,,2,8,1,,5,,14,2,1,2,1,,,,,2,,,,5,,1,,,,,,,,,,,,,,,,,,,1,,,0,2,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,dneo628ad0z1j9wjiznmlh52h,J. Bell,Defender,23,1,1350,,,,791,1,2,40,204,3,3,5,20,151,479,17,54,,820,,12,2,614,20,2,137,246,2,86,1,61,15,8,52,955,,15,6,41,390,4,10,51,1,5,27,1,88,39,25,1,15,,17,144,,657,683,47,9,37,20,24,0,,83,,1,5,,30,1,10,69,,5,8,12,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,ku7gjjnacyj039k9cljz09ux,O. Bloch,Defender,60,,13,1,,,11,,,1,4,,,,,5,4,1,4,,12,,,,7,1,,4,5,,1,,1,,,3,20,,1,,3,5,,10,4,,1,2,,5,,1,,1,,1,1,,7,8,2,,1,,2,0,,,,,5,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,3y6tcm9ibh4km52ufyf36spka,T. Burns,Midfielder,48,,33,2,,,18,,2,4,9,1,1,,,6,5,1,3,,18,,1,2,13,1,,4,5,1,3,,2,,1,1,27,,2,,9,3,2,10,4,,1,,1,9,,1,,2,,5,6,,14,14,,1,5,,4,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,Midfielder,29,7,1361,1,4,3,779,5,37,183,343,1,8,5,31,235,297,19,133,,797,3,20,18,616,20,31,157,198,20,135,5,72,15,24,29,1051,,16,14,127,267,45,10,98,13,33,28,15,186,9,25,7,16,,57,149,2,624,640,59,14,88,10,70,0,,24,,5,11,12,5,18,4,24,1,3,5,2,1,2,2,2,2,2,,,,,6,,,1,1,,,,,,,,,,,,,,,2,,,1,3,,,,,,,,1,
USA_USL_League_One,2020,New England Revolution II,5llun7wkgj2mayy2ykwzqrt62,H. Fujiwara,Midfielder,53,2,250,9,,,108,3,5,37,55,,3,2,5,45,40,9,21,,117,1,6,3,86,6,3,24,31,6,23,,9,1,6,5,175,7,10,2,28,23,8,10,17,2,5,,1,33,,8,4,10,2,11,26,,84,93,5,7,16,2,17,0,2,3,,1,3,2,1,1,2,7,,,2,,,,,1,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,85aylw3do50wtlmtsxt6sqrmy,K. Fujiwara,Midfielder,63,,28,3,,,10,,4,1,5,,1,,2,8,2,,3,,10,,1,,7,2,,3,2,,1,1,2,,1,2,19,,3,1,6,5,1,10,,,,,3,8,1,2,,3,,6,2,,7,7,2,,8,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,269qkqt3hchj2xon1bbh25rl5,S. Lekressner,Defender,32,1,45,,,,8,,1,1,1,,,,1,8,4,,2,,8,1,,,4,,,3,,,1,,1,1,,3,25,,1,,3,3,,10,2,,1,1,1,5,,,1,1,,2,4,,5,5,2,,3,,1,0,,1,,,11,,1,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,2pg1se1i7jadwnkjwfuaxjd62,I. Louis,Forward,59,1,10,3,,,4,,,1,4,,,,1,1,,,,,4,,1,,4,,,,1,,1,,,,1,,6,,3,,1,,,10,1,,1,,,2,,,1,3,,,2,,4,4,1,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,5adul4r3hifu5x4tv8efr05ey,Maciel,Midfielder,13,2,1414,,,,798,2,14,97,341,3,7,5,10,148,384,24,74,,829,3,17,12,641,20,6,106,230,9,68,2,110,16,15,40,1001,1,16,12,93,265,1,10,51,,7,8,4,111,10,25,2,16,,50,237,,694,723,18,16,60,33,43,0,2,32,2,,1,4,7,6,4,82,,3,8,2,,,1,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,2m28wyud6xi78nt8e92p9keay,M. Malango,Midfielder,10,12,575,8,1,1,113,10,49,28,43,,5,3,11,135,38,14,39,,118,4,8,17,75,8,12,40,46,5,48,4,32,6,18,5,290,2,14,2,97,26,31,10,44,7,9,5,18,113,,11,13,14,1,58,18,1,73,78,16,9,69,1,39,0,3,1,3,5,1,,,5,1,3,,1,5,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,on3rmdvyzq4341u40xobtsve,M. Matthews,Midfielder,0,,1,1,,,1,,,,,,,,,,1,,,,1,,,,1,,,,,,,,1,,,,3,,1,,,1,,10,,,,,,,1,,,1,,,,,1,1,,,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,3ddpjc9oyej84za9div1mymwa,Ronilson Mendes,Forward,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,kzrpv7k93120jb1i822i3zvu,Tiago Mendonca,Midfielder,33,2,1000,5,1,1,544,2,22,50,241,3,20,2,12,190,192,36,90,,563,4,13,12,390,14,15,132,132,11,97,2,97,11,38,39,823,1,16,5,121,231,20,10,94,6,22,24,11,157,40,16,4,16,1,51,150,1,416,431,36,29,63,28,70,0,2,42,2,1,1,2,14,9,6,41,,3,7,1,1,2,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,dlvq51rf238wkyxze6k5o3joq,N. Metsack,Defender,54,,18,1,,,15,,,,4,,1,,,2,9,,1,,15,,1,,13,1,,2,2,,2,,,,1,,18,,1,,2,5,,10,,,,,,2,1,1,,1,,2,8,,13,13,,,2,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,eorfg87nwxih0f4m7eg24bmga,K. Meyer,Goalkeeper,50,,654,1,,,83,,,,8,,,2,,34,131,,,,172,,,,122,12,,33,37,,27,,66,7,,6,243,,8,,1,85,,10,2,,,2,,3,5,14,,8,,1,50,,77,139,2,,1,,,0,,33,,,,,5,,,17,,1,,4,,,,,,,,,,,,,,,,20,94,,3,,1,5,5,4,15,,,1,9,,,,,,64,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,5n4sxs1j3zjjbbz8ihttaj5uy,C. Presley,Forward,7,29,1032,4,,,250,14,27,109,160,1,11,5,19,186,68,12,63,,282,8,16,8,203,13,9,70,27,15,112,5,37,12,32,13,503,44,16,12,81,79,35,10,35,4,10,6,11,106,2,18,55,16,18,52,67,,183,212,25,9,71,6,29,0,16,7,9,7,3,9,2,5,,9,,1,3,,2,1,2,1,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñones,Defender,41,25,1149,1,,,412,10,12,77,171,3,2,5,5,176,166,11,67,,422,2,12,9,306,16,2,91,13,7,79,,58,13,14,37,738,1,14,8,76,184,8,10,41,2,18,3,7,84,29,21,25,14,,38,148,,321,331,8,6,43,14,38,0,6,24,6,,106,,14,,9,25,,3,5,4,,1,,1,2,24,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,Forward,12,,655,,4,2,131,6,20,58,76,,1,2,12,95,34,4,30,,143,8,9,9,104,7,11,34,41,7,30,6,12,8,4,4,262,,8,3,56,16,38,10,33,7,14,6,4,74,2,9,,8,,29,28,3,97,109,18,3,41,2,27,3,1,4,1,3,,6,,4,,5,1,,1,,,,1,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,1,3,1,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,12ke1ueatva2n6m6h7qdwca5m,J. Rice,Goalkeeper,51,,786,,,,100,,,,22,,,3,,77,140,1,2,,237,1,,,120,9,,75,38,,48,,91,9,,27,371,,9,,2,149,,10,8,,4,6,,8,10,12,,9,,,50,,71,162,6,,,,2,0,,73,,,,,28,,,42,,3,1,7,,,,,,,,,,,,,,,,45,135,,4,,,7,17,9,28,,,1,22,,,,,,92,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,Midfielder,72,5,795,5,2,1,266,7,36,65,159,,7,4,12,123,62,10,40,,268,8,1,16,203,12,11,49,80,9,50,6,32,9,16,8,429,6,14,1,88,69,36,10,40,6,12,2,16,102,1,16,9,14,3,50,54,2,217,219,14,6,62,4,38,0,2,9,,1,5,5,1,5,1,16,1,,4,1,,1,,1,2,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,8gkux1s4lzhhtfjzhys9oj2sp,R. Shimazaki,Defender,31,3,377,3,1,1,155,1,3,27,59,,1,,2,51,65,4,27,,159,1,6,3,110,7,8,37,34,3,26,,16,4,4,14,263,,7,3,24,61,1,10,17,3,3,8,2,34,12,7,3,7,,15,37,,118,122,10,4,17,5,9,1,2,10,2,,42,,5,5,1,12,,1,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,0,,,1,1,,,,,
USA_USL_League_One,2020,New England Revolution II,bvnotwvwwr3k3kggs6i1tz7my,Meny Silva,Forward,36,,70,6,,,20,2,5,1,8,,3,,1,17,7,1,5,,20,,3,,14,3,1,5,5,1,3,,7,,5,2,43,,6,,12,3,1,10,3,,2,,3,13,1,3,,6,,9,11,,15,15,1,1,10,1,3,0,,,,,1,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,9gdo9a24b5rcud0sgu4eso7ze,O. Sinclair,Forward,99,7,1026,1,2,,262,6,25,97,132,3,12,1,21,125,81,19,55,,277,8,17,2,196,11,20,65,81,9,62,5,34,13,25,10,437,,14,10,82,62,41,10,46,7,11,15,11,118,9,12,7,14,,51,37,2,198,212,36,8,72,5,31,1,1,10,1,13,1,10,3,13,,16,,3,11,,,2,1,2,4,,1,,,,1,,2,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,e3fb07up3jkgi2owiqu6jhf8q,Diego Souza,Defender,56,3,158,2,,,70,1,6,11,22,1,1,1,1,31,35,5,6,,70,1,2,,54,3,1,14,28,1,8,,16,2,5,9,126,,4,1,15,27,,10,7,1,2,1,3,17,3,4,3,4,,9,4,,56,56,2,5,10,3,6,0,1,8,1,,21,,5,,,2,,,,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,Defender,34,18,1159,2,1,,554,3,23,108,235,1,15,4,16,229,229,21,79,,576,4,11,18,439,16,8,118,181,8,96,1,65,13,28,41,967,1,15,3,94,257,18,10,69,2,14,16,9,126,24,20,19,15,1,41,30,1,443,458,32,9,57,37,53,0,6,39,5,,104,,18,6,5,19,1,4,12,6,,,,2,,37,1,,,,2,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,ad63pt42869xwesv5hia4y3je,M. Tibbetts,Goalkeeper,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,5xnwqo1zgw53hlc6k0i0ci4bu,M. Tsicoulias,Forward,52,,69,1,,,13,,1,8,6,,1,,1,7,5,1,4,,15,1,,,11,2,,4,3,,3,1,,1,2,1,22,,2,,3,3,2,10,3,,1,1,,5,,2,,2,,1,1,,9,11,2,1,2,,2,0,,,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,7yp7hzldaya0yfq9sy8bzylm1,C. Verfurth,Defender,35,,1312,,,,666,1,,49,158,1,5,5,14,115,430,23,47,,694,2,12,1,524,18,1,106,92,2,66,2,44,15,10,40,851,,15,6,49,294,6,10,54,,6,25,,88,74,23,,15,,20,259,,565,588,39,14,34,14,29,0,,59,,,4,,32,1,6,64,,5,9,12,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,
