liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Substitute On,Appearances,Index,Games Played,Yellow Cards,Substitute Off,Goals Conceded Inside Box,Starts,Goals Conceded,Clean Sheets,Goals,Right Foot Goals,Open Play Passes,Successful Passes Opposition Half,Total Passes,Successful Short Passes,Total Shots,Touches,Total Touches In Opposition Box,Shots On Target ( inc goals ),Assists (Intentional),Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Red Cards,Straight Red Cards,Headed Goals,Forward Passes,Unsuccessful Crosses open play,Throw Ins to Own Player,Successful Lay-offs,Corners Won,Backward Passes,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Fouls Conceded,Successful Dribbles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Ground Duels,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Left Foot Goals,Unsuccessful Crosses & Corners,Handballs conceded,Ground Duels lost,Tackles Won,Duels lost,Tackles Lost,Ground Duels won,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Set Pieces Goals,Goals from Outside Box,Attempts from Set Pieces,Aerial Duels won,Total Clearances,Aerial Duels,Unsuccessful lay-offs,Offsides,Unsuccessful Launches,Foul Attempted Tackle,Blocks,Interceptions,Corners Taken (incl short corners),Unsuccessful Corners into Box,Saves Made,GK Successful Distribution,Catches,Saves Made from Inside Box,Penalties Conceded,Throw Ins to Opposition Player,Penalties Off Target,Penalties Taken,Successful Corners into Box,Punches,Saves Made from Outside Box,Saves made - parried,Penalties Faced,GK Unsuccessful Distribution,Own Goal Scored,Goals Conceded Outside Box,Penalties Saved,Saves from Penalty,Clearances Off the Line,Hit Woodwork,Red Cards - 2nd Yellow,Foul Won Penalty,Penalty Goals,Goalkeeper Smother,Through balls,Saves made - caught,Drops
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,d6cmypxzh0clyxzpc4n30bpbd,S. Saint-Duc,Midfielder,10,180,,3,10,3,1,,4,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,db2n6fa38qmb6ecosu26ztskp,W. Salomon,Midfielder,18,33,1,2,10,2,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,cdhzqnieaaihvvu3aqrfv3d9l,A. Bahr,Defender,5,438,,5,10,5,,2,8,5,9,,,,44,10,48,34,,71,,,,9,,32,35,,,,,,,27,,,,,3,6,,13,25,3,7,,,13,9,1,5,,9,2,8,6,3,1,,,6,,,,3,3,3,,3,1,1,,,,,,9,,,,6,,,10,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,3ncdmh9vn1vonj9oq8l19pe5l,C. Banegas,Goalkeeper,1,450,,5,10,5,1,,8,5,9,1,,,16,11,74,7,,98,,,,3,,6,28,,,,,,,68,,,,,,46,,48,17,,,1,,46,3,,35,,32,,11,2,1,21,,,3,,,,2,,2,,,3,,,,,,1,4,1,,,16,1,,,,,7,26,,3,,,,,,1,4,3,1,20,,1,,,,,,,,1,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,ayykpwy6k0552uvf3iw6ae4mh,S. Cabrera,Midfielder,18,61,2,3,10,3,1,1,3,1,3,,,,3,2,4,3,,10,,,,1,,2,3,,,,,,,2,,2,,,1,,,3,1,2,1,1,,1,,,,,3,1,1,7,2,,,1,7,,,,5,2,5,,2,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,as8fduzeik6k4u37l7pihskp,E. Campos,Defender,15,102,2,3,10,3,,,3,1,3,,,,6,2,8,3,,21,,,,3,,2,4,,,,,,,5,,,,,,,,5,2,1,4,,,4,,,2,,1,,2,3,1,1,,,4,,,,2,1,3,,1,,,1,,,,,6,1,,,,,4,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,eevar5wihmttwctq02fnbvqw9,J. Canales,Midfielder,10,82,3,3,10,3,1,,3,,3,,,,14,14,16,11,2,28,1,1,,3,,11,12,,2,1,,,,8,1,,,,,,1,7,,1,4,3,1,4,5,1,5,,2,1,,7,5,1,2,,9,,1,1,3,1,4,,4,1,1,1,,,,1,,2,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,5hhrc04j5f6mj53fus6mcezu1,D. Castellanos,Midfielder,6,136,1,3,10,3,,1,3,2,4,,1,1,15,3,15,9,1,26,2,1,,4,1,9,9,,,,,,,5,,,,,2,1,,10,6,3,5,1,,6,4,,1,,6,1,5,5,3,,,,6,,,,2,2,3,1,3,,1,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,8dwv5xpcr7eo0b3ppmlwprlyh,J. Castro,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,advwq8bx5d9p12le100b80uzt,G. Chávez,Midfielder,7,413,,5,10,5,1,2,5,5,6,1,,,69,31,72,43,2,127,1,2,,15,,47,48,2,,,,,,37,1,1,,1,8,10,,47,17,9,14,6,,24,12,,21,1,19,1,4,40,24,5,9,1,48,,1,,22,5,24,4,18,1,,2,,,,6,1,8,,,3,5,1,5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,4weun0djbxuv0qkwgwn205kvd,C. Contreras,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,9ivhry8u24e5hb17fzgze2ep5,A. Gómez,Defender,3,450,,5,10,5,,,8,5,9,1,,,93,30,100,58,2,210,3,,,2,,59,62,1,4,2,,,,63,5,23,,1,6,12,2,77,36,16,26,3,5,38,29,2,32,1,28,8,11,39,29,4,4,5,44,,5,,14,14,15,2,25,4,3,1,,,1,4,4,5,,1,5,2,,8,2,,,,,,1,16,,,2,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,1w8l89e83hllxy02yvg163js9,E. López,Midfielder,8,360,,4,10,4,1,,5,4,6,1,1,,97,52,100,69,4,127,4,2,,27,1,77,78,,,,,,1,45,,,,,10,6,2,27,26,7,16,4,1,22,18,3,14,1,13,1,8,17,12,9,3,,21,,,,7,6,9,1,10,3,1,2,,,,2,2,4,,,4,4,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,a2xcy3544gq3oo44ng6eu0oa1,C. Madrid,Midfielder,20,450,,5,10,5,2,,8,5,9,1,,,59,21,68,33,,147,2,,,23,,36,40,,,,,,,41,1,16,,1,3,16,,47,19,19,12,7,1,28,1,1,20,,16,3,9,37,28,7,6,,40,,1,,11,15,12,4,26,4,1,1,,,,2,7,3,,1,13,5,,7,,,,,,,,11,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,2zkatnb8flv3m744d3epym0a1,K. Martínez,Forward,19,51,2,3,10,3,,1,2,1,2,,,,10,3,13,7,,19,,,,1,,4,7,,,,,,,5,,,,,4,,,10,4,,6,1,,6,3,,6,,1,,,4,6,,2,,8,,,,2,,2,,2,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,8393bwgqcn4k2tjc4x7vre9yh,C. Mejía,Forward,14,448,,5,10,5,1,1,8,5,9,1,7,,88,57,90,66,13,159,18,10,1,13,7,67,69,1,1,,,,,21,3,4,,,20,5,3,49,13,3,16,4,6,21,36,6,20,,16,3,5,36,19,3,10,7,37,7,4,1,17,1,18,2,19,,1,1,,,,,1,1,,,1,1,,1,1,,,,,,,1,,2,1,,,,,,,1,,,,,,,1,,1,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,cpt16ivkbgj02871squ8009nt,C. Moreira,Defender,4,450,,5,10,5,,,8,5,9,1,,,66,21,74,44,,105,,,,11,,48,53,,,,,,,50,1,,,,3,11,,24,32,6,10,,1,21,10,,11,,15,2,11,10,9,9,2,,12,,1,,1,3,3,3,9,6,,2,,,,,7,2,,,8,,,7,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,da2bodsw8f7i33pku77mvgqg9,P. Palacios,Forward,9,399,1,5,10,5,1,2,6,4,7,1,3,2,32,16,38,27,7,71,9,6,1,7,3,22,28,1,,,,,,13,,,,1,8,2,1,26,12,,8,9,3,10,10,,9,1,8,3,1,23,8,1,2,2,38,1,,,18,,30,,5,,1,12,,,,3,,15,,2,,6,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,4di5fe8ewh5fpduq6hobilvjd,L. Palma,Midfielder,11,449,,5,10,5,1,1,8,5,9,,2,2,91,50,100,49,12,176,7,6,3,29,1,54,62,4,2,,,,,50,6,5,,3,9,7,6,68,14,3,31,,5,38,12,5,42,2,17,4,5,23,20,13,6,5,32,,9,,9,2,12,1,14,,2,3,1,1,6,6,1,9,,,3,,,3,5,2,,,,,,,,,2,,,,,1,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,wt7beu82lu3bqzkk4pdt6ep5,O. Pérez,Defender,2,209,1,3,10,3,,2,2,2,2,,1,1,23,8,25,10,4,67,8,1,1,14,1,10,11,1,,,,,,10,2,7,,2,1,6,3,30,3,7,8,3,2,14,,2,10,1,3,2,6,18,11,1,2,,20,,2,,8,6,9,1,10,,,1,,,,1,,2,,4,4,3,,2,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,6u4tf2cxgrpubr4fxb4v7bu95,G. Vallecillo,Defender,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Honduras Under 17,a4bm2vj4grhjar92nn4fubje1,B. Varela,Midfielder,16,2,1,1,10,1,,,,,,,,,2,2,2,2,,2,,,,,,2,2,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,9oxb7gi6xxb4038oobno5i8kp,C. Allen,Defender,19,63,,1,10,1,,,1,1,1,,,,23,7,24,9,,39,,,,,,11,12,,,,1,,,17,,,,,1,5,,15,5,3,7,4,2,12,6,,10,,4,1,2,13,9,3,3,,15,,,,5,3,6,,8,,,1,,,,1,1,2,,,2,4,,3,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,89bmm90v097y7havchhe2zbvt,C. Atkinson,Midfielder,8,259,,3,10,3,,1,9,3,11,,,,33,14,33,16,,67,1,,,3,,19,19,1,1,1,,,,21,2,2,1,,6,4,,30,6,6,10,5,,14,3,2,18,1,12,2,1,19,10,3,3,2,23,,5,,10,5,13,1,9,,1,3,,,,1,1,4,,,2,1,,1,3,3,,,,,,2,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,2ogj2sv7c70o69q7u17s003c9,R. Campbell,Forward,10,90,,1,10,1,1,,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,9vmkraasuy4r0myv3ov3thotl,N. Daley,Forward,14,109,1,2,10,2,,,5,1,5,,,,2,1,2,1,,5,1,,,,,1,1,,,,,,,1,,,,,,1,,2,,,,2,2,1,1,,1,,1,,,5,2,,,1,6,,,,3,,4,,2,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,7v71zwm41kdb0p166o7tm87ah,K. Edwards,Defender,2,49,2,2,10,2,,,2,,4,,,,5,1,5,3,,7,,,,,,4,4,,,,,,,4,,,,,,1,,2,3,,,,,1,1,,,,,,1,1,,1,,,1,,,,1,,1,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,cp1u8tztgvs4wu62dhnb4ka95,K. Gibbons,Defender,12,270,,3,10,3,1,,9,3,11,,,,36,4,38,13,,55,,,,6,,17,18,,,,,,,25,,,,,1,13,,21,14,,7,2,,20,6,,17,,6,1,3,8,6,5,3,,13,,,,5,,7,,3,3,1,2,,,,3,8,5,,,10,2,,4,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,1prubtbid7fegkhpnzks8dnmx,T. Griffiths,Goalkeeper,13,270,,3,10,3,1,,9,3,11,,,,4,6,58,10,,81,,,,5,,3,25,,,,,,,49,,,,,,32,,35,19,,1,1,,33,4,,24,,24,,9,1,1,15,,,2,,,,1,,1,,,1,,,,,,1,3,1,,,6,1,,,,,14,13,2,7,,,,,,1,7,7,2,13,,2,1,1,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,9f9mdfn1nx5iew6ge2ws7p2p5,J. Lyons,Midfielder,11,242,,3,10,3,,1,8,3,10,,,,34,13,34,19,1,49,2,,,4,,20,20,,,,,,,23,,,1,,6,4,1,18,7,1,10,2,,14,1,2,6,,2,2,8,6,6,1,1,1,13,,,,4,1,7,,2,1,,3,,,,4,3,7,,,4,1,,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,dskgzp69r8z3nk01z38tdm19l,R. McIntosh,Forward,18,199,1,3,10,3,,2,9,2,11,,1,,7,3,13,7,2,24,4,1,,5,1,3,7,,,,,,,2,2,,,3,4,,1,12,4,,6,1,2,6,2,,7,,2,,1,6,4,,1,2,12,1,2,,3,,8,,3,,,5,,,,1,,6,1,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,99qq8p7dya68gj8d0qgsjr46h,A. Mullings,Defender,6,106,,2,10,2,,2,1,2,1,,,,15,9,18,9,,37,3,,,1,,7,9,,1,1,,,,9,1,3,,,2,7,,12,1,1,2,1,1,9,6,2,8,1,4,2,2,7,5,,2,,8,,1,,3,1,3,,4,,1,,,,,1,,1,,,7,1,1,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,b6bqm9nsy2r4lpglei4vdurqh,D. Osei,Defender,3,90,,1,10,1,,,3,1,5,,,,12,,12,3,,19,,,,,,4,4,,,,,,,7,,2,,,1,4,,9,4,2,4,1,,8,4,,5,,2,,3,3,2,1,,,4,,,,1,,2,2,2,1,,1,,,,,1,1,,,2,1,,1,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,7ixo7nuo8e85eu9k5dxvqxy3t,K. Parris,Forward,7,248,,3,10,3,,1,9,3,11,,2,1,29,14,30,17,7,77,9,5,,9,1,18,18,,2,,,,,15,,2,,2,4,1,2,31,6,3,11,5,8,12,2,1,11,1,10,2,1,32,14,1,3,7,38,1,,3,18,2,24,1,14,,1,6,1,1,1,,,6,,,,1,,,2,,,,,,,,,1,2,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,asq5psjej5bodggz30bxgjdux,C. Priestley,Defender,17,45,1,1,10,1,,,1,,1,,,,4,2,4,2,,10,,,,,,2,2,,,,,,,2,,1,,,,1,,2,,3,1,1,,2,2,,,,1,1,2,5,4,,,,7,,,,2,1,3,2,3,,1,1,,,,1,1,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,4evgcbxmnnucirbsa821p8pnt,S. Ricketts,Defender,20,270,,3,10,3,,,9,3,11,,,,32,8,32,10,2,77,5,,,4,,11,11,,1,1,,,,22,1,8,,,3,14,2,30,4,8,7,2,1,21,3,,15,,9,1,7,18,12,1,3,,21,,1,,6,5,9,3,12,1,1,3,,,,,4,3,,,8,2,1,5,,,,,,,1,6,,,,,,,,,,2,,,,1,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,d82c5a1ygv0587gxp233jjund,D. Russell,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,2q376yypen46i1por0fi2tpl,R. Senior,Forward,9,52,1,2,10,2,,1,,1,,,,,2,,3,2,,10,1,,,,,1,2,,,,,,,1,1,,,,1,,,3,2,1,1,,,1,1,,2,1,,,,3,2,,1,,4,,1,,1,1,2,,2,,,1,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,bqmldcwe8gk92h882kjpoitbd,R. Thompson,Defender,15,29,1,1,10,1,,,2,,4,,,,2,1,2,1,,3,1,,,,,1,1,,,,,,,,,,,,2,,,2,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,1m2glt59umfhzrf2kgdhppnmx,J. Topey,Defender,5,243,,3,10,3,1,1,7,3,7,,,,18,4,22,9,3,47,2,2,,5,,9,11,,,,,,,14,1,,,,1,4,1,15,7,1,7,3,1,11,2,,6,1,3,1,6,4,2,2,,,5,,1,,2,1,3,,2,,1,1,,,2,,7,1,,,2,2,3,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,3r59jfsd0us9pwzz4aoex1cyx,J. Verley,Midfielder,4,270,,3,10,3,,,9,3,11,,1,1,50,14,55,21,3,83,,2,,8,,23,24,,,,,,,31,,2,,1,4,11,1,34,10,11,20,3,,31,12,,22,1,9,3,8,21,16,3,2,1,24,,,,8,8,8,3,13,,1,,1,1,2,3,3,3,,,4,1,1,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Jamaica Under 17,320uzw4soimcyex0qyz8sftux,B. White,Defender,16,39,2,2,10,2,,,1,,1,,,,1,,1,,,4,,,,,,,,,,,,,,1,,,,,,,,3,,1,1,,,1,,,1,,,1,,3,1,,,,3,,,,2,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,8a71ps9kc5edtlkvy8jhpxk2x,A. Alcaráz,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,bei486ox42219hyokmlee8kq1,A. Alvarado,Forward,20,74,3,3,10,3,,,1,,2,,,,31,18,32,21,,39,5,,,9,,20,21,,,,,,,7,,,1,1,7,1,,14,3,1,10,2,,11,9,1,9,,3,,2,5,6,,2,,13,,,,2,1,7,,3,,,5,,,,3,1,8,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,34hf54wyn9xhsyzi115kn9mg9,A. Catalán,Defender,15,94,2,2,10,2,,,,,1,,,,46,14,46,33,,58,,,,1,,35,35,,,,,,,20,,6,,,8,2,,12,21,1,9,,,11,17,,8,,7,2,3,3,3,2,2,,6,,,,,1,3,,3,1,1,3,,,,,,3,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,tz1o2x5h4npj11rr3827cauh,L. Gamíz,Midfielder,6,251,,3,10,3,,1,3,3,4,1,,,84,26,88,60,2,112,,,,18,,62,66,,,,,,,31,,,1,,9,7,2,25,40,4,15,2,1,22,30,,11,1,15,2,11,11,11,6,4,,16,,,1,2,4,5,,9,,1,3,,,,2,,5,,,5,1,,8,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,19x0htn5c98yfyjryi28o3zzd,C. Guerrero,Midfielder,17,31,2,2,10,2,,,1,,2,,,,7,4,7,4,,9,,,,2,,4,4,,,,,,,2,,,1,,1,,,4,,1,3,,,3,2,,3,,,,,1,1,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,1yaltijxes8x1ftlfs9aawwyx,A. Gutiérrez,Midfielder,8,496,,6,10,6,1,2,3,6,5,2,,,230,110,241,186,4,335,7,1,2,60,,190,200,2,8,2,,,,68,4,,4,5,44,11,3,82,98,17,30,4,3,41,69,13,42,3,29,3,17,40,26,14,3,1,46,,18,,17,14,20,3,23,,1,3,,,1,3,,6,,,4,1,,10,19,12,,,,,,,,,4,,,,,,,2,,,,,,,,,1,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,48anl4qgpl4f13hkdkc2u9jhl,C. Huerta,Midfielder,19,169,5,5,10,5,,,1,,2,,,,77,44,77,54,7,120,9,3,,33,,55,55,,,,,,,25,3,2,2,1,12,2,4,39,11,3,20,4,1,22,7,1,23,2,13,2,2,24,12,1,6,2,26,,3,,14,2,14,1,10,,1,,,,,2,,2,,,,2,,3,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,eclrpz6phap3g9v02yfsvktex,C. López,Goalkeeper,12,540,,6,10,6,,,4,6,7,2,,,76,9,136,74,,172,,,,28,,59,101,,,,,,,73,,,,,,35,,37,92,,,,,35,35,,24,,37,,11,3,4,27,2,,5,,,,1,,1,,2,4,,,,,,2,5,2,,,19,,,,,,10,45,,6,,,,,,2,4,2,,10,,3,,,,,,,,,,1,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,5gzjg5w9vrjah2jc7dkdmmig9,D. López,Forward,9,515,,6,10,6,1,2,3,6,6,1,6,3,118,76,126,88,13,195,19,7,2,31,5,86,94,3,2,2,,,1,35,,,18,3,26,2,6,60,20,4,30,12,4,32,34,5,27,2,15,3,5,41,16,6,7,3,47,2,,2,27,2,31,2,14,,2,4,,1,2,2,,6,3,5,1,3,,2,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,evitymbab8jfr0e59jmns34dl,A. Maeda,Defender,14,90,3,3,10,3,,,,,,,1,,65,21,66,50,1,85,1,1,,34,1,53,54,,,,,,1,23,,4,,,7,5,,14,33,5,7,5,2,12,2,,6,,7,3,6,13,9,4,1,,15,,,,5,3,6,2,8,,1,1,,,,1,1,2,,,1,1,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,5s9q0ufcb13xtn0mlqc1lq489,L. Olivas,Defender,4,518,,6,10,6,,1,4,6,7,2,3,,269,63,286,188,5,349,9,4,,35,3,202,219,,1,1,,,2,133,1,,,,13,41,1,73,157,14,26,10,4,67,105,3,44,,40,,24,40,35,31,3,1,61,1,1,,19,13,26,1,21,8,,7,,,,14,13,21,,,23,6,4,11,,,,,,,,,,1,,,,,,,,3,,,,,,,1,,1,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,dj2vva6sujqcx27ws3ky8npih,H. Ortega,Defender,13,22,1,1,10,1,,,,,,,,,22,4,22,19,,23,,,,7,,19,19,,,,,,,8,,,,,1,1,,3,15,1,2,1,,3,6,,1,,1,,2,1,1,,,,2,,,,,1,1,,1,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,etvveqvfyu3u6oohzoj42q8rt,J. Pérez,Midfielder,11,332,,5,10,5,,4,2,5,4,,,,58,25,58,37,2,108,6,,2,12,,41,41,2,,,,,,19,4,,2,4,14,1,2,36,16,9,16,7,6,17,13,1,18,,16,3,3,38,23,4,6,2,44,,4,,17,8,21,1,21,1,1,4,,,,2,1,6,,,1,5,,1,,,,,,,,,,,,,,,,,,2,,,,1,,,,,2,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,5jn1jc3qbpt2inxqoxld7g0dl,V. Reyes,Midfielder,18,114,1,2,10,2,,,1,1,1,,,,35,18,35,28,2,63,7,1,,4,,29,29,,2,2,,,,7,4,,,1,10,,1,22,13,,6,1,3,6,14,2,9,1,6,,1,13,6,1,2,4,14,,4,,8,,8,,5,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Mexico Under 17,cexkin0o29ncglurh7l9akgyx,C. Robles,Defender,3,501,,6,10,6,1,1,4,6,7,1,1,,207,53,221,163,4,274,7,2,,92,1,179,192,1,,,,,1,90,,1,,1,6,16,2,31,139,8,13,3,1,29,33,4,16,,13,2,13,19,22,29,5,,30,,,,5,5,8,3,14,5,1,3,,,,8,14,11,,,9,2,2,12,,,,,,,,,,,,,,,,,,3,,,,1,,,,,,,
