liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,Defender,2,360,2,287,13,,85,5,14,31,183,5,12,294,,2,,246,3,26,,75,2,19,28,4,1,8,332,,4,3,9,106,10,7,22,1,1,13,13,3,1,4,,,3,100,262,268,4,1,,4,6,1,5,6,4,,1,,3,,2,1,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,dilzsa0xc0y1r1r35rdvjty3t,S. Martina,Midfielder,15,195,,107,16,,27,2,11,20,67,8,3,108,2,4,,87,2,14,,30,1,13,12,2,1,1,131,,4,,19,25,10,12,7,3,1,22,,2,,4,,,8,37,93,94,3,,,6,10,2,1,11,,2,1,,2,1,2,,2,,,,,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,4dxznpr3xwrf1elpc33nm7kd1,S. Martina,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,hwbm1213wyw7ht153fbe647p,G. Nepomuceno,Forward,11,339,3,99,24,7,65,,3,64,23,2,21,105,1,3,2,77,3,24,3,12,6,44,11,4,2,,183,15,4,,24,25,10,10,4,5,1,26,1,3,20,4,9,1,15,44,77,81,2,,1,1,16,1,3,9,,,,3,1,4,2,6,6,11,2,2,1,1,,,3,4,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,evp683g5vsiu94zywpw24gn2t,J. Pieter,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,7cza2st4pm7zecztqgeauujmd,E. Room,Goalkeeper,1,360,,85,,,16,14,33,35,101,,1,151,,,,95,3,34,,29,1,28,47,4,,6,198,,4,,,81,10,,22,,,,1,3,,4,,,,41,71,117,,1,,,,,,,10,,,,,,,,,,,,,,,,,,,,21,59,1,11,11,10,12,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,5prsilftzw8drzbaytsbldjh1,A. Statie,Midfielder,21,258,9,94,15,,30,3,8,25,47,5,9,94,2,6,2,72,2,17,,29,1,15,17,3,3,4,140,,4,1,20,41,10,12,5,3,3,25,9,2,2,4,,,11,9,77,77,5,1,,4,13,1,5,9,,,1,,2,,5,1,1,2,1,,2,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,8fnoslb4toi2qhri4pyocq4et,J. Vapor,Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,5phs46vnv8sxrgc860g95l1p1,Z. de la Paz,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,89mrojg2kewrjikl5iugqrz6d,G. van Kessel,Forward,16,72,1,7,2,,2,,1,16,1,1,3,7,,3,,3,,4,,1,,7,4,,4,1,35,,4,,12,3,10,3,,1,1,17,2,,4,4,,,10,1,3,3,5,,,,14,1,,2,,1,1,3,4,6,2,4,5,4,4,1,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,9kfn8cp3hpl4echbmh6urs6vp,J. Alas,Midfielder,10,99,,33,12,,12,,1,14,16,3,5,34,1,,,27,,6,,8,,7,5,1,1,2,50,,2,,8,10,10,6,1,3,,8,,,3,2,,,2,4,27,28,,,,3,2,,,6,,,,,,,,1,,3,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,9ukxlpvyr4nnr2bkqtrb7ls5x,N. Bonilla,Forward,9,270,,41,24,,18,1,1,22,18,1,12,49,,8,1,35,3,13,,3,2,11,5,3,1,3,81,,3,,17,8,10,10,1,6,2,24,4,4,1,3,,,9,14,28,36,7,2,,1,14,,,8,,1,,4,5,9,3,11,,1,2,1,,5,,,3,,2,,,,,,,,,,2,1,,1,1,,,,,,1,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,b7s0uzl5uzqqhuhg3ng8lnbvt,K. Carabantes,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,4i0iq31lu0vvjfgk8kqyec72t,D. Cerén,Midfielder,7,270,,186,32,,70,1,10,45,94,5,25,199,,5,,143,3,35,,47,2,23,24,3,6,12,239,,3,,22,52,10,15,21,9,3,28,1,4,,3,,,10,68,152,164,6,2,,3,13,2,4,12,1,1,3,1,3,1,2,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,11vqsu7sts8o9gfgx2wnmjf11,Ó. Cerén,Midfielder,16,240,,83,19,1,42,,,40,22,6,20,83,1,3,2,62,,20,,11,1,15,9,3,4,6,125,,3,,24,31,10,11,1,3,1,29,,1,1,3,,,14,22,63,63,5,2,,2,18,4,2,10,,,1,,4,,2,5,2,1,2,,,,,,3,1,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,9pwxnznkg0t5pjvpm3gc7ic45,R. Domínguez,Defender,3,270,,106,7,,16,6,11,22,78,4,10,115,,3,,89,3,21,,28,,12,11,3,,9,138,,3,,11,55,10,8,5,1,3,20,10,4,,3,,,6,25,88,94,9,2,,3,12,1,5,5,1,1,,1,6,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,9jh88iupu11byyok11e8v5tqt,A. Flores,Midfielder,14,127,,51,6,1,18,,3,25,23,2,10,53,2,2,2,37,,13,,17,1,14,7,2,1,3,78,4,2,,15,21,10,9,3,4,1,17,,,4,2,4,,7,9,39,40,2,,,1,8,1,,8,,,1,,1,1,1,,2,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,6ehocwv89dmvvosdmnphcqw2d,D. Coca,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,d5763m7hdsbrg1y65uu5xvowl,X. García,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,3x10zgvdtl3hirzjt2hsa8kph,H. Hernández,Goalkeeper,1,270,,24,,,6,8,21,21,34,,,61,,,,31,3,21,,12,,17,16,3,,4,80,,3,,,36,10,2,9,1,2,2,1,4,,3,,,,13,18,40,2,2,,,,,,,4,,,,,,,,,,,,,,,,,,,,5,27,,2,3,3,10,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,4u7owvedhebbfbvupysq9lj2t,J. Jiménez,Midfielder,15,266,18,119,7,,26,5,11,30,76,9,14,127,1,6,3,94,3,25,,53,2,18,12,3,1,8,182,,3,1,27,56,10,16,8,4,,29,5,4,1,3,,,11,11,94,102,2,1,,8,13,1,5,16,1,1,,,2,1,6,3,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,534sqmpjf39qlhzxczse4p5n9,I. Mancía,Defender,4,270,,78,2,,7,3,4,11,64,3,6,81,,1,,67,3,10,,28,,3,9,3,1,7,103,,3,1,5,34,10,9,4,1,5,14,10,4,,3,,,1,17,68,71,9,2,,3,5,,5,4,3,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,4u6fdzdpg94osw9ulj3t9ovyt,R. Marroquín,Defender,20,4,,2,1,,2,,,1,,,,2,,,,2,,,,,,,,,,,4,,1,,1,1,10,1,,,1,3,,,,1,,,1,,2,2,2,,,,2,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,cd7oau2m8h9qsljn5i3vrzmqd,G. Mayén,Midfielder,19,71,,49,11,,24,,3,4,24,,,51,,,,42,3,3,,16,,3,6,,,,57,1,2,,1,12,10,,6,,,1,1,3,,2,,,1,12,46,48,,,,,1,,2,,,,,,,1,,,,,1,,,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,cc7h1ucmtwoh27ikfnuyqu39,A. Mendoza,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,eisjnsvi70sbb7jzta6u8awut,M. Monterroza,Midfielder,12,91,,45,9,,21,,1,11,24,3,3,49,1,1,,42,2,4,,20,,8,8,1,,,63,2,3,,13,15,10,6,3,3,,14,,3,4,3,1,,7,5,41,45,1,,,3,8,,,6,,,,,1,,,,1,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,2wktd6o1xfnsuy8nnxihj2cwl,N. Orellana,Midfielder,6,237,,124,12,,28,2,5,22,82,3,13,128,2,8,1,106,,18,,29,,9,16,3,3,9,154,,3,,24,50,10,13,4,5,5,31,2,1,,3,,,16,37,107,110,7,1,,1,18,2,6,8,1,,1,1,2,1,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,a9vtq3ovjgjth70tcmbp0htqt,S. Ortiz,Midfielder,13,30,1,8,2,1,4,,,7,4,,1,8,,1,1,7,3,1,,,1,2,1,,,,21,,1,,5,2,10,3,,2,,5,,3,1,1,,,2,4,7,7,,,,,2,,1,3,,,,1,,1,1,,1,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,cyo4tshjh2jckrr18zhquwt0p,B. Paz,Forward,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,5hc1vtiwgo6d7piukeu6exj2t,Ó. Pleitez,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,2ved5q40f3ht7e4xdui1flcd1,J. Portillo,Midfielder,11,171,4,42,10,2,16,1,1,33,14,3,14,43,1,1,,27,3,15,,18,2,24,9,2,6,5,86,4,3,,15,14,10,11,1,7,1,19,1,4,14,3,3,,5,1,27,28,4,,,2,8,1,1,10,1,,,3,3,3,1,7,1,11,3,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,cpf6bqty0m8fk8ssk3qf4zo45,D. Rugamas,Forward,8,14,,5,2,,4,,,2,1,,,5,,1,,5,1,,,3,,,,,,,8,,1,,3,,10,1,,1,,3,,1,,1,,,2,,5,5,,,,,2,,,1,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,El Salvador,aa7og4e6huuascsjoslqlauad,B. Tamacas,Defender,21,270,28,123,8,2,51,4,7,44,45,4,26,127,,4,1,90,3,33,,4,2,23,13,3,10,12,201,,3,1,18,64,10,16,4,7,5,26,6,4,2,3,,,7,51,90,94,8,2,,2,10,2,10,11,1,1,1,1,3,1,4,,2,2,,,2,,,,,2,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,4d7szgy6wfiqhwpys654z7qhh,B. Beresford,Midfielder,21,103,,45,11,,20,1,1,10,18,4,8,47,1,2,,35,4,9,,9,,6,4,1,1,3,58,,2,1,10,13,10,7,3,3,,11,1,4,,2,,,3,14,36,38,1,,,4,4,,,7,,1,1,,1,,2,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,Midfielder,4,235,,97,14,,40,,2,17,50,8,8,100,1,4,1,87,7,10,,38,,5,15,3,4,5,129,,3,,16,23,10,12,3,3,,18,2,8,,3,,,4,25,87,90,2,,,3,6,5,2,12,,,3,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,4k8ax7es3lqlckm5cb3e9mxn9,M. Briggs,Defender,20,180,1,106,3,,18,4,19,32,63,2,9,109,,3,1,74,7,28,,38,,22,7,2,,7,133,,2,3,6,49,10,8,7,,5,16,5,8,1,2,,,3,19,79,81,10,,,1,8,1,2,3,2,,,,5,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,7q276lz9pgjgsuzvvkl3zndud,A. Clarke,Goalkeeper,1,180,,21,,,7,14,28,29,23,,,58,,,,19,7,28,,10,,19,15,2,,9,75,,2,,2,41,10,,11,,,2,,8,,2,,,2,7,9,30,,,,,2,,,,2,1,,,,,,,,,,,,,,,,,,,7,24,,2,1,5,12,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,749oht2nkx39ef9t9b585g8np,S. Cox,Defender,8,212,7,58,12,,19,2,5,24,25,5,10,59,,5,,42,5,15,,9,1,14,6,2,3,5,95,,3,1,16,26,10,11,2,4,2,18,3,6,4,3,,,7,12,43,44,2,,,,7,5,3,9,1,,2,,,,4,,,4,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,5l0tauez9iacs3gi1w6x6295h,K. Daniel,Midfielder,3,90,5,30,4,1,14,3,8,15,9,5,2,32,,3,,21,1,10,,11,,7,7,1,,3,59,,1,,13,16,10,8,1,3,,14,1,1,,1,,,5,1,21,22,1,,,4,6,1,2,8,,,,1,1,1,3,,,,,1,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,dcu4iqh297bm2ovuzdrv1ahn9,N. Danns,Midfielder,16,265,1,108,28,,41,,2,34,63,2,11,117,1,4,7,98,8,13,,43,,17,12,3,3,,168,,3,,30,20,10,19,6,7,4,39,1,9,4,3,,,15,26,95,104,9,,,1,20,1,4,15,,,1,1,5,4,1,7,4,3,2,,,3,,,,,1,,,,,,,,,,2,3,,3,3,,2,,2,1,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,41jh7hanms801vg697hywz2sp,J. Dover,Defender,5,180,17,62,15,,21,1,4,26,27,3,12,64,,5,,46,7,16,,1,,16,4,2,2,3,110,1,2,,11,26,10,11,2,3,6,21,5,8,3,2,,,6,22,46,48,10,,,3,10,,4,5,,1,1,,4,,3,1,1,3,,,3,,,,,,1,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,f2o93fidub5hzdxp0jikgfd9l,S. Duke-McKenna,Midfielder,19,35,,5,1,,2,,,5,2,,1,5,,,,3,1,1,,1,,2,2,,,,12,,1,,3,1,10,1,1,1,,5,,1,1,1,,,2,2,4,4,2,,,,4,,,1,,,,1,2,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,8c281t1kt0abmpzuwo7olezmx,L. Gordon,Defender,13,180,18,62,11,,29,1,2,18,25,3,7,63,,1,3,52,7,9,,20,,11,8,2,4,,117,,2,3,12,29,10,7,2,1,,14,3,8,2,2,,,5,3,53,54,2,,,1,7,2,8,7,1,1,3,,2,,1,,3,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,eqi2pld1vlicke5ke04nmqsid,C. Harriott,Midfielder,11,201,1,42,17,2,29,,2,33,10,3,8,47,1,3,4,37,7,10,1,7,3,17,7,2,4,1,96,6,3,,24,11,10,11,,3,1,28,,8,8,3,4,,14,12,32,37,4,,,1,17,2,1,10,,,2,2,3,2,2,5,5,4,1,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,5ilmpu583tzl1o4tzugaaxadx,S. Holder,Forward,9,78,,12,5,,6,,,5,3,,4,13,1,5,1,9,,4,,,,4,1,1,1,,23,,2,,9,3,10,6,,5,,14,,,,2,,,3,5,8,9,5,,,,8,,,6,,,1,1,5,1,1,3,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,8k3hst9ftmdwzk1q7xgfvu95h,A. Jeffrey,Midfielder,23,86,,17,3,1,14,,,17,1,1,3,17,1,1,1,14,1,3,,4,,6,2,1,1,,37,,3,,5,1,10,3,,1,,5,,2,3,3,,,2,9,14,14,,,,,2,1,,3,,,,,,,,1,2,3,2,1,,,,2,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,2d8t3xq0s5ee9vacjtqezjfmx,K. Layne,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,7xwkoopam9pdh105td63ydzv9,K. Marsh-Brown,Midfielder,7,187,,63,23,1,47,,,18,22,3,4,72,1,,,65,5,4,,23,4,7,8,2,,,100,3,3,,7,13,10,4,3,1,,11,1,5,3,3,2,,3,13,59,68,4,,,1,7,2,1,4,,,,2,4,3,,1,1,,1,1,,1,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,l54fqwndvy6wvvfuq8soma51,R. Marsh-Brown,Defender,6,90,,34,2,,7,1,3,7,22,1,4,36,,1,,26,1,7,,12,,4,2,1,,3,43,,1,2,2,15,10,1,3,,,3,3,1,,1,,,1,7,28,29,1,,,,2,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,cqv198gh2y2e9xfaof4rdaf9x,A. Murray,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,abzxh9sgnvb3eyifat412yeol,T. Ondaan,Forward,17,66,,21,3,,9,,,9,6,,6,21,1,3,,15,3,6,,3,1,6,3,1,1,,25,,1,,5,7,10,3,,,3,9,,3,,1,,,5,8,15,15,4,,,,6,,,,,,,,1,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,6qp7j3yg8y4mi6awsjk79hwph,Q. Roberts,Goalkeeper,22,90,,14,,,6,1,4,4,21,,,31,,,,19,1,4,,3,,4,11,1,,,43,,1,,1,20,10,,8,,,1,,1,,1,,,1,8,14,27,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,3,17,,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,8c3tjxwsnxb3elk5rkpplievp,P. Schultz,Forward,12,45,,11,2,,9,,,2,2,1,,11,1,,1,10,,,,4,1,,4,1,,,15,,1,,3,2,10,2,1,,,3,,,,1,,,1,3,11,11,,,,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,1vn0oe7z9egjwvwkx0xb2oc15,T. Vancooten,Defender,15,270,,156,6,,25,5,20,30,107,3,8,160,,1,,124,8,28,,25,,21,19,3,4,7,188,,3,1,11,64,10,14,8,5,6,17,7,9,,3,,,3,65,129,132,6,,,1,3,2,4,8,1,,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,5pxg9qijp78vbve2b5eprf4r9,E. Welshman,Forward,10,197,1,39,16,1,24,,,22,11,,13,47,,1,1,34,8,13,,7,1,11,4,2,1,2,66,,3,,7,11,10,8,,4,4,21,,9,,3,,,3,13,26,34,14,,,,13,,,4,,,,,10,1,,3,,,2,,,1,,1,3,1,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
