liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Headed Goals,Ground Duels lost,Leftside Passes,Clearances Off the Line,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Offsides,Successful Lay-offs,Right Foot Goals,Successful Crosses & Corners,Successful Corners into Box,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Successful Crosses open play,Left Foot Goals,Unsuccessful Crosses & Corners,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Penalties Taken,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Penalties Conceded,Total Red Cards,Straight Red Cards,Hit Woodwork,Last Man Tackle,Red Cards - 2nd Yellow,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Second Goal Assists,Own Goal Scored,Set Pieces Goals,Crosses not Claimed,Penalties Off Target,Penalties Saved,Saves from Penalty
USA_USL_League_One,2019,Greenville Triumph SC,5dqlkmceqxnq6qhvx5rp74ine,M. Uribe,Goalkeeper,1,90,,,2,,14,,,4,2,,6,,,,,6,14,,,,24,,,,10,1,,6,3,,5,,7,1,1,1,30,1,,,1,13,,10,1,,8,1,,,1,,1,1,,,8,,,11,18,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,1,,1,,,,1,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,3uyvzfylq1i5xnl6i90uap6uh,A. Walker,Midfielder,8,2577,8,,8,3,1336,8,232,563,24,7,85,17,12,2,38,364,573,59,175,1,1385,4,39,18,991,20,27,260,391,25,218,13,181,29,44,70,1803,29,20,6,218,429,13,10,155,15,134,40,43,9,299,24,22,29,,106,333,,1,1090,1125,81,12,40,144,19,29,112,10,,4,3,11,9,,26,2,5,2,,28,13,1,1,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,cdp7v87nj3w5xi8xgdi4rne5m,T. Ward,Forward,88,232,6,13,,1,89,4,24,43,1,1,3,2,4,,14,72,17,,31,,91,1,12,8,55,4,5,34,22,5,37,1,19,1,7,8,173,14,5,,43,24,14,10,23,1,2,5,10,10,67,1,4,14,,30,21,,1,55,57,24,,,44,,2,13,11,2,1,1,3,,,,,,3,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,amjlvixpfu1b6ksznihymelii,P. Botello Faz,Forward,19,993,2,11,,7,260,7,79,131,1,,1,6,12,2,42,121,87,14,59,2,277,9,7,6,211,14,25,60,92,14,53,2,36,11,10,12,439,22,5,,65,54,51,10,58,13,6,11,28,4,135,1,16,22,1,35,52,,7,200,217,70,,10,77,4,1,30,5,4,12,5,1,,1,,,,1,1,5,,1,1,1,3,3,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,bcd5xeprff304onvw6mpjjaei,A. Bruce,Forward,20,1107,,11,,3,220,11,73,110,,2,7,10,12,4,29,144,63,4,65,2,245,9,18,7,162,13,26,72,64,7,67,2,30,12,20,7,394,23,3,1,72,54,54,10,31,14,11,9,12,11,113,2,17,23,,53,54,,3,149,173,41,,1,82,3,2,19,2,15,10,3,,,,,,,,,2,,3,1,,5,2,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,ei9nhdaug5ht3w2mtyqms3uqy,K. Carr,Defender,8,1271,23,12,6,,766,1,123,289,28,3,59,10,2,3,19,228,384,22,84,3,806,6,16,15,598,24,3,143,166,14,130,3,110,13,15,39,1063,25,8,4,112,322,3,10,77,1,65,21,22,3,153,17,27,25,,57,195,,,628,663,41,,16,76,6,16,55,6,,,,10,9,6,23,,1,1,,26,12,2,2,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,dwfear5sdv1c4wnq44vd52hh,I. Cerda,Midfielder,21,2319,7,2,8,,1428,2,227,437,46,4,67,24,3,6,24,286,812,68,161,4,1476,4,40,19,1190,25,4,228,410,11,155,4,159,26,53,79,1821,28,18,4,239,477,10,10,160,1,58,42,32,8,295,30,31,28,,111,362,,,1201,1248,56,6,49,135,19,43,128,5,,2,,1,1,1,2,,,,,6,1,4,1,,,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,1980,,,28,,284,,,69,91,3,195,1,,4,,205,292,,7,2,563,,1,3,248,22,,202,124,,159,,261,22,1,43,843,22,1,,7,362,,10,12,,113,3,8,,15,19,26,22,,3,77,,,198,361,8,7,,3,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,269,5,3,1,16,28,19,39,4,6,55,,,,,1,,2,2
USA_USL_League_One,2019,Lansing Ignite FC,1suxiryblcrtho55zwjwbeg9h,K. Coiffic,Defender,17,1993,59,1,19,2,1430,1,86,439,51,4,116,4,8,5,37,323,758,26,155,3,1468,2,21,15,1004,22,11,271,115,10,184,2,131,23,16,89,1810,24,11,15,83,756,25,10,117,3,193,6,70,1,190,75,27,24,1,36,511,1,2,1164,1197,107,5,15,73,11,46,47,2,,,1,,,25,,,,,,2,,1,2,,,2,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,411grh3cytippnnanb767qvsa,Rafa Mentzingen,Midfielder,7,1457,18,7,3,6,356,31,66,168,8,4,18,15,28,4,23,292,72,32,104,2,359,5,14,56,216,12,55,122,127,14,109,13,90,15,34,24,829,22,6,2,231,115,91,10,149,27,21,35,29,36,283,5,16,22,1,111,51,,5,234,237,52,2,20,134,12,14,120,10,5,4,4,3,,2,1,1,1,3,1,11,1,,3,,,7,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,ee12f0u7m07sw81xkozouyd3p,B. Fricke,Defender,5,2501,,,15,2,1375,,76,184,76,3,116,11,8,5,50,241,1002,24,106,4,1408,2,22,9,1086,29,11,222,476,,128,1,132,28,14,94,1685,28,7,17,81,480,22,10,124,3,100,17,75,,206,105,34,28,,32,376,1,2,1157,1186,125,7,16,82,8,32,49,,2,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,7a9y6fu0qj6xr6xdnzomrv90q,X. Gomez,Midfielder,10,2398,10,1,2,3,1194,14,278,555,8,2,20,30,10,6,25,355,549,92,154,3,1262,3,44,30,1051,27,20,174,324,28,194,10,172,27,54,46,1780,28,27,8,298,301,51,10,180,10,37,38,20,16,343,9,33,28,,138,359,,3,1028,1088,45,7,59,163,33,8,160,14,3,12,2,16,9,,50,,,3,1,66,35,5,4,,2,5,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,duvfmnlf1os15o06gogj37wtl,M. Hollingsworth,Defender,25,806,40,4,3,,328,1,90,148,14,,22,3,1,3,8,120,120,22,43,2,330,3,9,10,248,8,1,65,123,12,47,2,62,9,7,31,524,13,4,2,76,106,10,10,57,,17,15,12,6,96,9,11,13,,31,11,,,263,265,20,2,12,39,10,17,45,10,,,,3,2,7,5,,,1,,13,3,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,48mxqmfq6y1pg5xb1zrfixzze,K. Ihn,Goalkeeper,13,270,,,6,,34,,,7,13,,29,,,2,,29,34,,,,70,,,,28,3,,29,7,,23,,22,3,,6,89,3,,,1,50,,10,1,,13,1,,,1,,5,3,,,13,,,22,41,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,26,,,,,3,1,4,,1,12,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,dec3h5vkdckh8s38ik3cipt9m,L. Jones,Midfielder,16,1,,1,,,4,,4,,,,,,,,,,4,,,,4,,,,4,,,,,,,,,,,,4,1,,,,,,10,,,,,,,,,,1,,,,,,4,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,7fyx32c0dqpzinf4gciso0r1l,M. Kirk,Goalkeeper,1,360,,,13,,53,,,16,20,,36,,,1,1,39,47,1,3,2,102,,,,38,6,,39,21,,26,,44,4,,13,132,4,,,3,60,,10,6,,25,3,3,,7,3,7,4,,,21,,,33,63,4,,,1,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,1,1,,2,4,2,4,2,1,7,,,,,1,,,
USA_USL_League_One,2019,Lansing Ignite FC,8tz28o1tg0w4u5byjlt80uhn9,N. Lewis,Midfielder,27,110,8,1,,,50,,15,22,2,,3,2,1,1,1,27,17,2,12,,53,1,2,3,36,1,1,15,2,2,15,,9,1,4,3,88,2,,,11,16,3,10,8,,2,3,,1,12,,2,2,,3,20,,,35,38,1,,2,4,,1,8,3,,,,1,,2,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,7775omrubpksg48eyo4wksvyt,G. Lillard,Defender,15,360,22,,4,,181,,18,45,7,,16,3,,2,3,63,109,6,31,,201,,4,,140,3,,47,68,1,26,2,16,4,10,21,284,4,3,,19,90,4,10,18,,14,3,9,3,31,14,5,4,,10,25,,,137,154,12,2,3,13,3,8,9,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,9tkrw0zc8a7zpkeourj1f5016,R. Lopez-Espin,Forward,9,557,,2,,3,96,3,29,46,1,,1,7,1,1,30,72,27,2,36,1,110,3,5,4,71,7,4,37,16,2,36,3,16,6,11,1,180,8,3,,29,45,12,10,25,3,2,2,17,3,76,1,8,8,1,21,20,,3,59,73,47,1,2,51,,2,8,,5,5,1,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,12i98soslh9hdji1c2qkx6usq,Mohamed Wail,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,cbbip5xc4xfipnk6aal6cfywa,N. Moon,Defender,14,2424,173,2,3,6,939,31,222,456,20,5,55,25,5,5,30,520,275,34,199,3,963,5,29,79,676,30,20,254,138,34,250,9,165,27,67,55,1749,29,13,3,287,329,74,10,199,15,33,39,49,50,366,25,35,29,1,137,274,,5,685,709,79,6,22,167,12,29,150,50,5,3,3,22,1,28,2,1,,21,2,51,1,1,4,,,4,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,Forward,23,1949,14,1,2,10,661,18,181,340,5,3,15,15,16,5,25,372,225,35,125,3,680,14,33,34,512,19,40,140,168,37,173,14,88,24,29,31,1193,25,18,1,234,171,91,10,122,24,28,40,14,31,273,6,24,25,,126,160,,6,523,540,39,1,26,151,9,7,108,9,2,21,3,25,18,6,66,4,7,6,7,64,43,4,3,1,2,4,1,8,,1,,1,,1,,,,,,,,,,,,,1,,,1,,,,
USA_USL_League_One,2019,Lansing Ignite FC,cun5ltbqixvqk8gn4wq9hbxbe,E. N'For,Midfielder,24,1314,4,5,,4,329,6,77,175,4,1,11,11,11,2,30,220,53,9,96,2,333,4,20,21,226,18,24,107,62,18,93,2,59,14,19,19,633,19,7,,172,106,76,10,117,13,,58,29,20,231,14,20,19,1,84,88,,3,222,226,59,2,7,114,2,3,88,5,8,13,2,2,,1,,1,,2,1,5,,1,1,1,2,2,,5,,,,3,,,,,,,,,,,,,,,2,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,59sjlo3vu3q9amclauwmxq1ud,R. Pérez,Midfielder,6,131,,,,,54,,13,20,3,,3,2,,,5,21,20,4,12,,55,1,5,1,36,2,,15,15,,11,1,10,2,3,4,74,2,5,,16,17,,10,5,,4,,,,21,,2,2,,11,10,,,39,40,5,,2,16,2,2,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,d6cmypxzh0clyxzpc4n30bpbd,S. Saint-Duc,Forward,11,719,3,11,,1,169,5,40,88,2,3,3,7,10,3,12,170,38,23,45,1,169,8,25,12,119,8,12,48,38,15,54,2,41,8,11,8,404,19,12,1,124,56,40,10,58,2,2,14,10,21,146,,11,19,,76,35,,1,121,121,22,,15,88,8,7,48,9,5,5,,5,,2,5,,1,5,1,14,5,5,2,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,30mwlob5nqz0nxqk1rv301syd,C. Silva,Midfielder,12,281,,4,2,,144,,27,60,8,,10,1,,3,1,32,61,7,14,,145,3,4,,115,3,1,24,52,2,18,,20,4,4,8,189,8,2,,19,40,,10,13,1,6,5,2,,22,6,6,8,,8,26,,,120,121,3,,5,9,2,7,11,2,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,adtj390ppqqntlidx3y25nb2t,M. Stewart,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,Defender,4,2100,117,,16,1,1158,3,88,313,71,7,137,14,4,6,41,337,628,25,134,3,1212,3,27,7,781,23,8,271,488,8,207,1,110,24,30,76,1630,24,13,23,76,521,15,10,107,4,160,13,63,3,180,72,29,24,,32,115,3,1,897,941,104,6,17,73,8,31,44,12,1,,1,,,27,,,,,,12,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,Defender,2,1204,73,10,3,1,514,21,165,193,21,2,45,13,5,4,17,258,215,40,81,2,524,1,21,24,364,19,11,126,36,15,125,4,79,12,31,40,941,22,13,4,158,189,23,10,106,6,34,24,22,19,197,26,23,22,,74,134,,1,389,398,39,2,22,91,18,12,84,39,,2,1,10,,19,,,,10,,39,,3,1,,1,1,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,i5wj5hcg2r9934e7gauxtgmi,I. Almaguer,Midfielder,36,1999,100,4,10,1,1048,11,226,437,18,2,28,16,9,3,20,191,537,35,89,2,1088,1,25,21,931,21,16,117,280,13,92,4,136,21,24,37,1475,25,15,2,152,328,19,10,104,7,40,30,19,17,191,18,24,25,,67,254,,,931,971,39,7,27,87,8,29,85,12,,2,1,3,,9,,1,5,3,,12,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,1,,1,,,,,
USA_USL_League_One,2019,North Texas SC,63u9wjzi0aypii7kvy9qt6ne1,C. Ávilez,Goalkeeper,1,1798,1,,17,,411,,,23,39,2,107,,,3,2,117,510,,7,2,647,1,,,423,22,,114,171,,75,,157,20,2,39,811,20,,,6,273,,10,12,,110,6,7,,15,22,25,20,,1,203,,,357,533,9,9,,3,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,200,8,2,1,9,21,18,24,2,,31,,,,,,,,
USA_USL_League_One,2019,North Texas SC,32j84vpf75baas096m6dnurmy,B. Bissainthe,Midfielder,21,682,,9,,,361,1,43,114,5,3,20,10,3,3,14,93,177,24,56,1,367,4,26,6,276,9,3,76,79,1,53,1,63,7,12,24,473,16,18,3,81,128,6,10,54,,15,6,19,4,114,10,12,16,,46,117,,,286,291,33,2,15,60,9,11,35,1,,3,,,,,,,,,,1,,,,,,,,2,1,1,,,,1,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,dcu9kt3zgx7yxviw8wkmw057u,K. Bonilla,Defender,37,1092,117,1,1,,419,3,102,163,9,,13,2,2,3,14,164,183,15,69,1,425,3,14,10,330,17,2,82,60,11,64,2,55,13,11,28,748,14,6,4,95,125,19,10,59,,13,19,15,13,124,22,20,14,,51,138,,,337,343,29,1,11,65,4,19,44,10,5,,,3,,11,,,,3,,10,,2,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,
USA_USL_League_One,2019,North Texas SC,eycnic0x35u3sp11idehfs9ka,N. Carrera,Defender,13,23,,1,,,6,,,,,,,1,,,,2,5,,2,,7,,1,,3,2,,2,,,2,,1,,1,,12,1,1,,3,2,,10,1,,2,1,,,3,2,2,1,,2,5,,,4,5,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,Midfielder,33,558,4,,,,615,2,81,276,1,4,13,7,4,,7,78,303,13,43,,635,1,15,6,529,3,6,56,198,2,44,2,60,7,11,14,726,7,11,,61,190,4,10,29,2,50,7,3,4,71,3,3,7,,35,166,,,560,579,10,3,5,42,8,6,26,2,,2,,,,,,,,,,2,,,,,,,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,6agfr3usj1pblrbq2i9mdpmcq,M. Collodi,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,egv32cai8dzoconq0xug5d61h,C. Colmán,Forward,12,356,1,1,,,60,3,15,29,,,5,,4,,10,44,10,2,19,1,63,4,5,,38,2,10,24,21,4,24,1,7,5,3,,109,6,1,,18,14,22,10,12,6,1,4,6,4,34,2,2,6,,12,13,,,36,39,16,,2,22,,,6,,2,3,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,b0ovb1eeyk485gojsdx1zb4yd,E. Cortez,Goalkeeper,0,2,,1,,,,,,,,,1,,,,,1,,,,,1,,,,,,,1,,,,,1,,,1,3,1,,,,1,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,
USA_USL_League_One,2019,North Texas SC,2rsduabh7r8i29f9i6znwbfu1,R. Damus,Forward,11,1556,,4,,16,272,12,98,137,,3,4,3,23,3,45,187,82,27,69,,292,8,36,29,210,17,54,73,64,13,72,12,53,18,10,8,621,22,18,1,192,33,103,10,106,31,9,35,16,23,253,13,20,22,3,102,97,,13,199,219,61,4,15,147,12,4,90,7,19,17,8,,,,,3,,,5,7,,1,2,1,5,3,1,1,,,,3,,,,,,,,,,,,,,,2,,,,,,,
USA_USL_League_One,2019,North Texas SC,9j2c3zsdle9uouiuqn8a1twfe,R. Danso,Forward,14,822,3,3,,2,319,10,65,183,,2,11,15,8,1,8,175,70,24,61,2,320,7,19,29,230,9,16,72,67,13,86,10,55,10,29,11,566,13,13,,152,67,40,10,76,8,18,20,4,22,164,,10,13,,80,121,,2,247,248,12,1,17,88,7,6,72,25,3,3,1,5,,,1,,,5,1,25,,1,1,,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,d8m2fkyj1cjk70mm9uvk5wk16,C. Escribano,Defender,57,90,7,,,,32,2,12,12,,1,,2,,,,11,18,1,2,,32,,2,,30,,,2,,,5,,1,1,3,1,57,1,1,,4,3,,10,2,,,,1,,5,,,1,,3,17,,,30,30,1,1,1,3,,3,1,4,,,,,,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,36l0it9srqbl9ek3stzpt89d6,C. Estrada,Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,7kwhnmzzskj1g5uv6d17xco6i,B. Evans,Defender,4,2073,6,,17,,1517,1,46,314,41,,104,9,7,3,32,212,1033,25,92,2,1543,4,5,2,1150,18,8,196,362,3,123,2,128,24,14,75,1743,24,1,10,44,588,16,10,82,1,197,3,52,,128,63,21,24,,14,547,1,,1324,1347,84,12,13,46,12,33,30,2,1,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,1yrzkigyp8tp4s9lft6an4rth,Michel Pereira,Midfielder,28,90,,,,,42,,5,23,,,2,,,,,6,20,1,3,,46,,1,1,39,4,,5,16,4,5,,2,1,1,1,55,1,,1,6,15,,10,6,,2,2,2,,8,,4,1,,2,10,,,37,41,2,,1,2,,,4,,,,,2,,,1,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,ae0sjuiimyq9btl74ihdir71m,C. Garcia,Midfielder,40,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,5qygcmh29nikwhn792i04sp62,J. Gómez,Forward,44,319,,3,,1,68,2,17,33,,1,2,4,2,,7,47,17,2,22,,74,2,7,3,50,5,5,24,12,1,24,1,10,3,5,2,129,6,1,,26,15,14,10,9,3,,4,,1,33,2,5,6,,17,30,,1,44,50,7,,2,24,,2,9,2,3,6,1,,,1,,,,,,2,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,2b70vt2e23kytcb3vjz9fpw8a,J. Gómez,Defender,43,810,68,,,,396,5,87,136,8,,17,,,1,9,132,197,21,57,,405,,4,2,319,7,1,74,127,3,72,1,38,9,8,23,611,9,3,2,49,177,5,10,35,1,12,7,5,3,63,16,8,9,,19,14,,,322,331,14,5,16,28,5,11,30,16,2,,,2,1,15,5,,,2,,21,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,abmg1ps5i7uo3p08vpnvqdr6x,J. Hayes,Midfielder,15,269,,,,,227,1,27,115,,,5,3,2,,,32,93,9,17,,230,3,4,2,188,,3,22,79,3,16,,28,4,6,6,280,4,2,2,32,56,2,10,22,1,20,8,3,1,35,1,,4,,13,68,1,,205,208,3,1,6,13,3,3,19,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,b88l6vpsahq21nnjjma8z8v3e,J. Hinojosa,Defender,38,31,1,1,,,18,,8,6,2,1,2,2,,,,4,9,1,1,,18,,2,,15,,,3,7,,1,,2,,2,2,24,1,,,5,3,,10,1,,,,,,5,,,1,,4,,,,15,15,,,1,4,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,cingqsu4u52qnr9byrg0g2mzt,A. Jatta,Midfielder,6,1980,4,5,6,,1338,6,113,467,21,9,81,7,12,4,47,286,674,45,153,2,1373,7,44,24,1000,24,17,234,322,17,168,4,157,22,27,70,1667,27,20,9,174,524,22,10,152,5,139,26,60,3,281,48,28,27,,82,414,,,1107,1139,107,4,26,129,19,24,92,4,4,7,,2,,,,,1,2,,4,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,9aozq6tkkb4ufscam4o1q0kb9,J. Maurer,Goalkeeper,20,450,,,,,90,,,9,9,,18,,,1,,19,111,1,,,138,,,,102,2,,18,35,,10,,40,5,,8,194,5,,,2,64,,10,3,,18,,2,,4,2,3,5,,1,39,,,78,120,2,3,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,65,1,1,1,3,6,7,13,,1,4,,,,,,,,
USA_USL_League_One,2019,North Texas SC,8ubuk4e36bhr09xi0cfnmjr6y,H. Montalvo,Defender,5,280,,2,1,,185,,15,58,1,,2,1,1,,5,9,126,7,6,,192,,1,,152,4,1,8,31,2,5,1,15,3,1,3,224,5,1,1,13,59,2,10,14,,32,2,6,,24,8,4,5,,5,87,,,177,184,11,2,6,10,1,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,Defender,25,1958,2,,11,3,1394,1,45,293,38,2,96,7,8,3,36,218,931,22,112,1,1432,2,22,9,1082,16,14,208,531,6,122,2,95,22,12,87,1656,22,5,17,66,672,19,10,108,6,142,11,69,,171,76,19,22,2,27,184,1,3,1190,1224,105,10,15,63,7,21,39,1,,,,,,,,,,,1,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,North Texas SC,4dawss8z72mj8ggn6icnuz6c5,C. Murillo,Defender,2,637,24,6,,,292,,27,79,4,1,12,5,,,11,83,167,6,41,1,297,1,8,5,230,8,,53,67,2,43,,26,7,8,14,417,13,3,5,32,129,,10,37,,14,5,21,1,64,22,8,13,,16,74,,,240,244,32,3,3,27,3,11,16,4,,,,2,,12,,,,2,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
