liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Substitute On,Penalty Goals Conceded,Aerial Duels won,Total Clearances,Handballs conceded,Successful Launches,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Blocked Shots,Throw Ins to Opposition Player,Second Goal Assists,Hit Woodwork,Penalties Conceded,Total Red Cards,Red Cards - 2nd Yellow,Successful Corners into Box,Attempts from Set Pieces,Left Foot Goals,Goals from Outside Box,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,GK Unsuccessful Distribution,Foul Won Penalty,Penalties Taken,Penalty Goals,Goalkeeper Smother,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Penalties Saved,Saves from Penalty,Straight Red Cards,Last Man Tackle,Clearances Off the Line,Home Goals,Away Goals,Set Pieces Goals,Saves made - caught
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,Midfielder,18,2,,820,,,,,376,1,16,65,3,167,2,21,13,3,13,103,161,16,42,388,2,12,15,287,7,2,63,122,7,50,66,9,20,15,534,,11,6,89,116,10,10,67,,38,3,20,,118,10,2,11,,2,38,85,,315,325,29,1,2,1,9,51,7,16,51,0,2,2,16,9,2,1,8,2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,7yio8rqcy9vth90ps5f5j0s0l,M. Restrepo,Defender,14,3,,626,46,,,,232,,4,43,3,79,1,22,8,4,5,94,92,31,53,243,1,14,,161,4,,75,90,2,43,38,6,17,35,407,,10,6,63,103,2,10,47,,7,3,5,2,80,8,3,10,,,28,7,,159,168,17,1,,,21,33,10,17,35,0,4,1,12,20,1,,12,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,ezibxuzirgqnb5enkgvdk5ot1,A. Riggi,Forward,10,7,2,471,3,1,1,1,129,3,10,26,1,73,,4,1,1,7,67,26,10,31,133,6,7,2,93,1,6,35,51,6,41,22,6,3,3,204,2,8,4,45,46,5,10,19,5,5,,7,2,52,2,9,8,1,1,26,10,,95,98,7,,1,2,7,33,3,3,19,0,2,,,,,2,2,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,76lz7mhivihluvwrvf2rmdlnt,J. Ruby,Defender,20,3,1,312,32,1,,,131,1,4,32,,45,1,11,4,,2,64,51,13,27,134,,5,2,91,9,2,38,2,1,29,25,3,6,12,250,,8,3,39,59,7,10,32,2,5,,9,2,49,9,3,8,,,15,41,,94,96,10,,,,6,17,7,6,24,0,5,1,8,10,1,2,5,,1,1,12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,70nre4jhk68koi0istju9v9ey,I. Sanoh,Forward,9,1,1,124,1,1,1,1,27,2,6,11,,11,,,2,1,7,31,5,,13,29,2,1,,15,4,3,13,9,1,13,7,2,4,1,58,,5,1,10,6,5,10,9,1,1,,2,2,24,5,1,5,,,8,3,1,14,16,14,,,,,15,,,2,0,3,,7,,,1,,2,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,4c5w90f125c6det9gu0ljmgnp,P. Schaale,Defender,2,,,900,,,,,382,2,6,22,,107,3,78,2,4,20,142,179,19,50,414,,9,3,235,7,3,128,22,3,94,39,10,5,34,545,,10,7,46,265,5,10,46,,51,,4,1,87,11,,10,,,21,105,,264,286,41,2,,,11,41,8,10,25,0,,2,21,56,,5,15,3,6,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,Midfielder,17,1,,707,2,1,,,388,2,16,40,,163,,25,7,3,10,95,162,20,46,396,2,10,11,304,5,4,71,99,3,53,52,8,15,19,518,,10,7,77,152,7,10,46,1,21,,11,1,92,8,1,10,,,36,105,,317,325,15,2,,1,16,46,4,6,41,0,2,1,5,13,,,9,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,cqn9qstqvg761dhxrbjtmrg7p,J. Williams,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,334ys3md0ycavngg26g75yi21,Matthew Baldisimo,Midfielder,8,3,,875,,1,,,425,3,7,50,,134,1,42,8,,3,105,218,26,43,437,2,16,8,307,12,6,85,109,5,68,51,10,12,20,554,,10,9,82,150,5,10,54,2,45,,11,1,94,12,3,10,,1,37,128,,341,352,12,2,1,1,18,40,8,15,45,0,,5,9,12,1,4,9,4,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,6re5keaha87h6kc01848h53ah,Víctor Blasco,Forward,7,12,3,644,4,6,2,2,233,10,21,70,11,136,2,8,4,,9,147,56,16,53,242,5,12,26,175,7,11,61,114,13,87,46,8,16,4,441,23,10,8,94,44,31,10,60,3,6,3,14,10,107,7,30,10,12,2,38,14,2,175,181,13,1,2,,11,47,5,4,56,0,2,4,4,3,,1,1,8,,7,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,7t6lyj5pvvgzfscj775acuqc5,M. Bustos,Forward,10,13,2,849,11,4,5,1,308,4,23,114,7,193,3,17,2,,3,124,96,3,33,332,5,12,18,263,11,19,50,40,13,62,53,10,6,11,528,11,10,9,97,87,43,10,61,11,19,6,35,11,106,11,23,10,7,2,42,91,5,259,282,9,1,3,2,3,45,,4,55,1,,4,6,1,,,6,8,,7,1,,,,,,1,,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,3hebpt7rddccp0powpyfwri7d,T. Campbell,Forward,14,5,3,480,1,5,1,,124,3,26,41,,53,,1,3,,16,96,31,5,42,127,2,13,7,79,6,10,43,28,4,44,14,4,8,4,228,,10,3,54,26,25,10,22,3,5,,3,10,77,6,5,10,,1,39,32,1,81,84,23,1,1,,4,55,1,,15,1,6,1,7,3,1,,,7,1,2,,,3,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,41fep3jlo1ieyq9hvpmsl6wvd,K. Chung,Defender,2,22,,765,77,,,,411,8,11,90,3,165,1,31,4,,7,127,185,23,45,423,1,4,10,314,11,,76,8,6,71,52,9,12,27,638,,9,3,65,163,3,10,49,,33,3,7,4,81,11,22,9,,,25,162,,336,347,16,2,1,1,16,32,7,10,40,0,,4,9,13,,2,11,,5,,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,4ezd4d37kbb1249qd7bvi0dzp,J. Dixon,Defender,22,,,616,,1,1,1,189,2,10,44,,90,3,13,6,,5,60,60,19,28,191,5,17,6,136,10,4,41,56,5,33,28,8,13,8,271,,9,10,58,55,7,10,34,2,14,,5,3,67,10,,9,,,28,36,1,148,150,9,,,,9,33,10,4,30,0,1,4,4,9,2,,7,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,am6blpv9h0wzsn8rjv1q0zpp1,A. Díaz,Forward,9,6,3,609,,10,3,2,156,6,12,54,2,82,,8,6,,9,90,39,2,44,171,4,4,6,114,11,13,52,40,5,51,19,7,10,7,260,,10,1,29,51,25,10,22,8,5,2,5,4,47,11,6,10,,2,16,26,3,104,119,18,,2,,1,25,1,4,13,2,3,4,9,,1,1,,5,,6,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,7whdjeubz6xgvlxtl91z93idx,J. Haynes,Defender,3,4,,465,52,,,,289,,,32,2,96,2,45,7,,7,103,118,12,44,301,,4,2,186,8,,89,98,1,55,31,4,21,38,429,,8,3,28,160,,10,32,,26,2,5,,50,8,4,8,,,11,11,,202,212,22,,,,7,18,5,7,17,0,4,4,15,15,,4,22,,2,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,7i19hu44byapft1lpm3okbb3d,J. Heard,Forward,11,4,,218,2,,1,1,45,6,6,21,2,22,1,1,1,,6,39,13,1,12,46,2,8,2,31,4,5,13,11,1,21,2,2,6,2,102,7,5,6,26,10,15,10,13,1,2,1,9,2,34,4,10,5,6,1,15,4,1,32,33,8,,1,,1,21,,1,11,0,3,1,2,1,,,1,4,,2,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,Midfielder,21,,,385,1,1,,,154,,,25,1,72,,6,4,,5,43,53,13,26,156,1,5,3,108,7,3,32,50,3,16,20,2,5,16,214,,10,4,27,48,5,10,21,,16,1,2,,35,7,,10,,,9,33,,122,124,8,,,,11,14,2,4,18,0,8,1,3,6,,,1,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,exgvhzo1zgo07og3rsnjv13v9,C. Irving,Goalkeeper,13,,,540,,,,,138,,,,,16,1,61,,,1,62,136,1,1,214,,,,121,8,,62,53,,54,79,6,,8,307,,6,,2,102,,10,6,,31,,2,,8,8,,6,,,1,59,,110,152,6,1,,,,2,1,,1,0,,3,5,11,,9,28,,,,,,,,,,,,,,22,79,,5,3,5,6,3,15,4,14,,,,,,,,1,1,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,9rwo2uejpeqqkmy6lgacm0ley,L. MacNaughton,Defender,6,1,,720,4,,1,,462,,3,40,,85,,44,3,,9,102,315,13,48,492,,15,3,339,9,7,92,88,1,59,41,8,5,34,599,,8,5,44,204,9,10,47,1,61,,10,2,74,9,1,8,,,18,160,1,373,400,30,2,,,9,27,4,12,26,0,,4,21,30,,3,15,6,5,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,Defender,26,,1,900,1,,,,606,,1,46,,108,1,54,7,,13,87,423,5,28,613,,5,1,465,13,2,82,194,1,56,54,10,8,26,727,,10,5,16,223,7,10,22,2,66,,1,1,44,13,,10,,,9,150,,525,531,28,2,,,3,22,2,25,7,0,,5,15,48,,6,27,,4,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,368zrfhpvljc7rvzkl1v0x1bd,A. Samaké,Defender,5,,,89,,,,,59,,,7,,12,,7,1,,2,12,37,2,5,61,2,2,,45,2,,12,9,,7,5,2,1,5,72,,3,1,4,26,,10,3,,4,,,,7,2,,3,,,2,19,,47,49,3,,,,1,4,1,3,2,0,1,1,1,2,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,83d29e64znddf9kkyo62u4g6h,N. Verhoeven,Midfielder,19,2,2,173,3,,,,83,1,3,24,3,39,,2,1,,,29,26,3,20,84,2,2,7,59,3,2,22,16,3,21,8,2,9,3,115,2,3,2,17,28,2,10,11,2,3,2,1,1,17,3,2,3,,,6,16,,61,62,,,,,3,6,,1,11,0,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,al5jt5ntx6alvfvo3tq1py6i2,Z. Verhoven,Midfielder,16,13,1,308,15,,1,1,126,7,19,32,8,68,1,6,2,,7,85,39,11,23,128,1,16,14,90,5,4,29,15,11,40,15,2,11,7,262,8,9,8,73,47,10,10,30,2,9,3,4,13,81,5,18,9,3,,44,34,1,98,99,8,,1,,5,51,6,5,29,0,7,2,1,,1,2,3,2,,2,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,aisfml98z3uznfzhbopr5kmp5,M. Village,Goalkeeper,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,3ucemntfw84vk7op9z7wnf36d,N. Wirth,Goalkeeper,1,,,360,,,,,81,,,,,11,,33,,,,39,87,,5,136,,1,,75,5,,38,34,,21,43,4,1,17,181,,4,1,3,54,,10,4,,23,,3,,5,5,,4,,,1,48,,65,98,2,1,,,,1,,,2,0,,2,2,4,,4,15,,,,,,,1,,,,,,,9,52,,2,,,4,1,5,2,8,,,,1,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,dryx6vgko76wuqqr4g9pjl4ru,S. Young,Midfielder,20,,1,462,,1,,,199,1,7,44,1,82,1,4,2,,9,50,85,12,31,201,4,12,6,147,5,2,35,54,6,22,34,6,5,13,272,,9,3,45,57,8,10,30,1,19,1,5,1,61,5,,9,,,22,46,,164,166,16,2,,,7,31,5,6,23,0,3,3,7,7,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Pacific FC,ckozved8umsj42boq3tte1byt,M. de Jong,Defender,17,15,,442,50,,,,247,7,5,23,5,106,,35,3,,2,106,86,9,35,257,4,3,4,165,6,6,70,75,9,68,22,6,13,21,410,7,7,2,26,152,6,10,23,2,22,4,4,3,34,6,19,7,4,,9,7,,179,187,8,,,,9,11,,10,17,0,1,2,6,14,,2,13,4,3,1,6,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,cseaof8mo75i2fufyg0b4bpat,F. Aird,Forward,33,11,,453,11,2,1,1,157,5,6,36,5,95,3,14,10,1,3,82,34,2,26,164,4,10,1,113,6,9,40,19,8,51,22,6,18,10,262,8,6,6,28,54,7,10,10,7,11,3,5,3,33,7,21,6,6,,20,55,1,119,124,5,,,1,2,23,,,8,1,,1,2,5,,1,4,2,1,2,5,,,,,,1,2,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,7pb4kdsbaj2dfwo99st2v7g7p,A. Bouka,Defender,29,1,,70,3,,,,17,,3,2,,6,,2,,,2,16,3,2,6,17,2,1,,8,3,,8,1,,3,4,1,,6,34,,2,,8,13,,10,5,,1,,2,2,11,3,1,2,,,4,1,,9,9,3,,,,1,6,1,1,4,0,1,1,1,,,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,bewzox1rnh1n28tkj5k0rmrqh,D. Campbell,Defender,48,1,,227,14,,,,92,,5,10,,36,1,8,2,,2,45,32,6,18,94,2,4,,65,5,,26,18,1,19,19,2,7,8,158,,5,3,25,43,2,10,13,,3,,4,1,30,5,1,5,,,15,23,,67,68,5,,,,5,17,1,6,10,0,3,1,3,4,,1,4,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,6rj6gpjhz8sk2405943kpii1h,D. Carreiro,Midfielder,10,3,,333,1,1,1,,106,7,3,22,6,66,1,5,,1,2,49,34,5,21,120,2,,5,80,6,6,26,28,7,34,12,3,5,6,189,16,7,,28,45,9,10,23,4,14,2,13,,30,7,14,7,9,,5,25,,82,94,2,,,,2,7,3,,23,0,4,1,,,,,,2,,3,,,,,,,6,,1,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,c5afaf96xtx4341sic680d711,S. Cebara,Forward,14,2,,458,26,,,,197,1,13,51,,70,1,6,1,1,6,80,88,7,38,202,3,6,5,151,6,2,44,5,4,30,31,6,7,16,309,,6,2,36,72,10,10,21,1,7,,5,10,46,7,2,6,,,19,74,,154,158,10,,,,6,25,1,7,17,0,,1,4,7,2,1,1,1,,,5,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,13wkddshf1c9zrygeg7r3s6w9,J. Dunn,Defender,5,1,,630,1,,,,270,2,9,7,,55,,26,3,1,9,73,172,17,26,279,,8,2,204,8,,52,48,2,37,31,7,5,16,381,,7,5,42,141,11,10,39,,23,,3,3,68,9,1,7,,,20,83,,218,227,26,2,,,8,29,9,13,22,0,,1,17,24,,5,11,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,bwozu57m3yt2hypmbqe1hlbyt,M. Dyer,Midfielder,6,3,2,272,,1,1,,69,2,9,14,,43,,4,1,,2,37,15,4,10,72,2,10,8,51,2,8,14,18,3,15,10,3,2,2,135,,6,6,40,22,12,10,27,2,7,,12,4,46,2,3,6,,,17,18,1,55,58,6,,,,3,19,1,3,23,0,3,,4,2,1,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,dpee0p2qzqrzcefewdtey4vyt,D. Fordyce,Forward,16,1,1,164,1,1,1,1,41,1,1,15,,16,,4,2,,8,21,11,2,12,43,2,5,2,27,5,4,16,8,,14,3,2,3,3,64,,5,1,12,11,5,10,8,3,,,3,1,21,5,1,5,,,5,9,1,25,27,9,,,,,13,2,1,7,0,3,1,1,1,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,6qm5qftpaq8l38b3irrum4bqi,R. Garcia,Defender,2,,,26,1,,,,6,1,,2,,3,,,1,,1,1,3,2,,6,,,,6,1,1,,3,,,1,,1,,14,,1,,3,1,1,10,2,1,,,,,4,1,,1,,,1,,,6,6,1,,,,,2,2,1,2,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,16q3kpp7uxqjn9993xd5woauh,D. Gutiérrez,Midfielder,8,,,489,5,3,,,293,2,8,54,3,141,1,14,4,,2,70,121,9,36,309,1,10,3,240,4,1,50,84,2,45,36,5,9,9,389,2,7,6,41,93,5,10,20,,19,2,6,2,46,4,4,7,2,,24,78,,251,259,5,2,,,7,26,2,9,17,0,2,,3,3,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,b4fvyjouvib12km5n7fa11n85,C. Hocine,Defender,3,,,66,,,,,22,,,2,,3,,1,,1,3,6,15,1,4,23,1,3,,18,1,1,5,6,,2,2,,1,3,29,,1,1,4,9,1,10,4,,,,1,,9,2,,1,,,2,6,,17,18,5,,,,1,5,,,2,0,1,,2,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,4v13dz2g71gh5i527t347shyh,S. Hundal,Forward,11,2,3,232,,1,,,29,2,6,18,,12,1,2,1,,10,27,14,1,6,34,1,7,3,25,4,4,8,5,2,10,7,2,3,,66,,6,5,19,6,8,10,4,4,1,,,2,29,4,2,6,,1,15,5,,21,26,10,,2,,,25,1,1,4,0,4,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,etxxyk4izi97gchj7fo58ogd1,A. Jean-Baptiste,Defender,35,1,,462,1,,1,,225,1,1,9,,68,,27,,,7,49,114,5,18,227,1,8,1,147,5,2,45,64,,30,16,6,,16,281,,6,3,17,117,5,10,19,1,35,,5,1,32,5,1,6,,,6,37,1,180,182,15,2,,,5,13,,8,11,0,,1,8,19,3,,9,1,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,4g57cr61ps0y0w29dv3f5s3c9,M. Kacher,Forward,7,2,1,360,,1,1,1,118,5,10,30,3,59,1,4,3,1,1,61,36,1,27,123,3,2,4,83,2,4,31,42,7,32,19,4,7,6,184,11,6,1,25,34,9,10,12,1,9,1,6,5,27,3,7,6,5,,14,17,1,87,92,2,1,,,1,15,,2,11,1,2,,1,,,1,1,3,,3,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,3noqd54py6sbd1ph9xbj7tkyy,S. Antwi,Forward,25,,,80,,,,,24,,4,11,,11,,,1,,1,16,7,4,6,24,1,3,,18,,1,6,9,,5,5,1,2,1,44,,4,2,17,3,5,10,5,,,,1,2,18,,,4,,,12,1,,18,18,1,,,,3,13,1,1,5,0,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,92cutl9629yad2jm1srr6rzzd,Y. Le Bourhis,Defender,4,,,90,,,1,,34,,,,,7,,1,2,,2,9,20,,8,36,,2,,24,2,2,9,12,,4,4,1,4,5,44,,1,1,1,21,4,10,4,2,3,,,,7,2,,1,,,1,3,1,25,27,6,,,,,3,,,,0,,,4,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,7v7c25arh4yqd7tz8demrxa6t,B. Levis,Forward,17,2,,383,30,1,,,179,4,8,44,6,85,1,13,2,1,2,55,76,12,18,186,2,9,9,146,4,2,31,77,3,27,32,5,5,10,301,7,5,7,50,60,5,10,32,2,9,2,9,5,55,5,6,5,2,2,21,5,,150,155,5,1,2,,8,23,4,9,29,0,,1,3,4,1,2,7,,2,,3,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,4tus0wc9k482jmoncnstteelm,R. Ohin,Midfielder,27,,,501,,1,,,281,2,8,28,,107,1,10,,1,3,51,141,7,28,286,3,10,3,234,4,4,38,66,3,25,36,6,1,13,351,,7,7,41,112,2,10,23,2,14,,10,1,48,5,,7,,,22,80,,243,248,7,2,,1,3,25,4,9,19,0,1,,4,4,1,1,3,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,7yablvquk5wpfy1hrwjoknj6d,J. Pantemis,Goalkeeper,1,,,630,,,,,85,1,,,,8,,43,,1,,47,115,,1,167,,,,99,8,,44,40,1,36,61,7,,8,241,,7,,1,80,,10,3,,24,,1,,3,9,,7,,,,47,,69,123,2,2,,,,,,,1,0,,1,2,6,,5,19,,,,,,,,,,,,,,19,78,,4,,3,5,7,14,1,14,,,,1,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,e6cd4pwmbb7lfatlo8gc8eaj9,José Galán,Midfielder,21,,,310,,1,1,1,196,,3,31,2,93,2,15,1,1,3,39,85,11,15,206,1,9,2,152,5,4,30,56,2,26,24,3,2,5,260,1,5,6,38,65,2,10,21,1,24,1,4,,45,6,1,5,,1,21,54,1,168,176,7,,1,,10,24,1,7,17,0,2,,4,5,,2,2,3,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,dl4wkt9bhput0z1sikhu15562,F. Peña,Forward,77,8,1,327,17,1,,,92,3,3,17,1,44,,4,,,3,39,37,13,8,92,1,4,4,75,4,2,12,22,2,17,18,3,3,3,177,,6,3,33,28,4,10,21,,5,1,3,,38,4,8,6,,,14,25,,80,80,5,,,,7,17,6,7,19,0,3,,2,4,,3,2,2,1,1,8,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,b6aw65sbptx2dlqsfx64x59m1,A. Ricci,Forward,9,3,1,365,,3,,,49,6,12,9,2,27,3,,3,1,6,52,6,6,22,53,3,9,5,29,3,8,22,16,3,23,8,4,3,2,126,,6,8,44,17,29,10,20,5,2,2,9,8,50,4,3,6,,,24,11,,27,31,6,,,,5,30,1,,20,0,2,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,re7nvdow49fwtuubuavwbvxm,M. Silva,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Inter Toronto FC,37pbdttxfaqvayoufo0q0dxey,D. Abzi,Defender,20,14,,438,31,,,,153,7,17,24,4,63,,20,6,,2,98,49,8,28,156,3,5,7,96,4,7,48,77,7,48,29,5,10,16,306,3,5,3,46,48,15,10,23,2,12,3,6,10,50,4,16,5,2,,25,7,,107,108,4,,,,6,27,2,7,21,0,,,2,8,,1,8,5,,4,9,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Inter Toronto FC,c760g3hvhvi7nra7gpdrynn1m,J. Altobelli,Midfielder,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
