liga,temporada,equipo,id,nombre,posicion,dorsal,Times Tackled,Aerial Duels won,Aerial Duels,Aerial Duels lost,Rightside Passes,Successful Passes Opposition Half,Unsuccessful Crosses open play,Right Foot Goals,Corners Taken (incl short corners),Goals Conceded,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Ground Duels,Appearances,Games Played,Starts,Total Fouls Won,Total Tackles,Tackles Won,Assists (Intentional),Foul Attempted Tackle,Index,Tackles Lost,Clean Sheets,Total Passes,Goals Conceded Outside Box,Backward Passes,Goals,Interceptions,Ground Duels lost,Yellow Cards,Shots Off Target (inc woodwork),Ground Duels won,Duels lost,Duels,Offsides,Successful Open Play Passes,Total Touches In Opposition Box,Penalties Conceded,Leftside Passes,Throw Ins to Opposition Player,Unsuccessful Launches,Successful Passes Own Half,Successful Crosses open play,PutThrough/Blocked Distribution,Blocks,Handballs conceded,Successful Long Passes,Unsuccessful Passes Own Half,Successful Dribbles,Total Clearances,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Unsuccessful Short Passes,Goal Assists,Shots On Target ( inc goals ),Time Played,Corners Won,Recoveries,Throw Ins to Own Player,Key Passes (Attempt Assists),Left Foot Goals,Successful Crosses & Corners,Penalty Goals Conceded,Total Shots,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Forward Passes,Touches,Duels won,Hit Woodwork,Total Fouls Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Successful Launches,Successful Lay-offs,Goals from Inside Box,Open Play Passes,Total Losses Of Possession,Home Goals,Away Goals,Winning Goal,Clearances Off the Line,Headed Goals,Red Cards - 2nd Yellow,Substitute Off,Total Red Cards,Substitute On,Through balls,GK Unsuccessful Distribution,GK Successful Distribution,Goals from Outside Box,Second Goal Assists,Unsuccessful Corners into Box,Successful Corners into Box,Straight Red Cards,Attempts from Set Pieces,Foul Won Penalty,Unsuccessful lay-offs,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made,Penalties Saved,Catches,Punches,Saves made - caught,Goalkeeper Smother,Saves from Penalty,Drops,Penalty Goals,Penalties Taken,Own Goal Scored,Set Pieces Goals,Other Goals,Penalties Off Target,Crosses not Claimed,Last Man Tackle
Canada_Canadian_Premier_League,2021,Forge FC,d3uo72swkorck8mo41kv1yp61,D. Krutzen,Defender,5,3,26,42,16,414,449,4,,1,18,5,15,76,20,20,19,5,37,22,,11,10,15,6,1278,3,71,3,43,30,2,6,46,46,118,1,1051,23,,220,,26,650,1,15,10,,133,52,4,34,12,92,88,1,6,1695,6,123,12,6,2,1,1,12,133,1,573,1507,72,,14,180,4,1098,965,2,1,3,1230,206,1,2,2,,,,1,,1,,,,,,,,,3,,,,,,,,,,,,,,,1,1,,,1,,,
Canada_Canadian_Premier_League,2021,Forge FC,9u43821bgzomf56br5toaywdm,B. Maan,Goalkeeper,31,,1,1,,32,5,,,,4,,3,2,6,6,6,1,,,,,10,,3,122,1,,,1,1,1,,1,1,3,,57,,,35,,13,95,,1,,1,19,7,,4,1,20,2,,,540,,51,,,,,,,15,,55,181,2,,1,22,,100,81,5,,,74,22,,,0,,,,,,,,2,69,,,,,,,,,2,9,4,,11,,3,1,,1,,1,,,,,,,1,
Canada_Canadian_Premier_League,2021,Forge FC,3qe4sqmrbaoichug0e42z85w,C. Marques,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,dqekbs06e79n3vapj437pwyc,G. Metusala,Defender,23,14,29,50,21,258,328,15,,,20,15,17,122,25,25,21,14,42,28,,7,10,14,6,1035,3,114,2,23,52,1,5,70,73,172,1,836,26,,289,35,9,525,2,21,8,,67,64,14,39,8,66,118,,3,1861,8,110,68,10,1,2,,8,135,5,374,1384,99,,18,184,4,851,784,4,,2,1016,273,1,1,0,,1,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Canada_Canadian_Premier_League,2021,Forge FC,btd38hasv7hxy5bw4g43ymhyi,M. Mohsen,Defender,22,9,1,6,5,20,31,4,,3,2,6,2,28,8,8,2,1,5,2,,1,10,3,,64,,20,,3,18,,1,10,23,34,,48,5,,5,1,1,19,1,4,,,2,5,4,1,3,3,12,,,230,2,8,7,,,1,,1,16,5,19,120,11,,3,15,,49,47,,,,62,39,,,0,,,,2,,6,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,6pi1u2mdt56ns3pqkdjp772s5,C. Nanco,Forward,11,46,1,6,5,44,129,11,1,1,5,11,4,107,19,19,7,17,6,4,,5,10,2,2,194,1,50,2,3,73,4,7,34,78,113,5,159,44,,48,2,1,36,2,11,,2,13,6,11,1,2,7,24,,8,813,11,30,25,11,1,2,,15,36,28,52,394,35,3,13,31,6,163,150,1,1,2,190,126,2,0,0,,,,3,,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,35ed9dn5clmtkdkoh4f0rgdbe,J. Navarro,Forward,25,49,12,27,15,87,188,11,1,,13,11,11,158,22,22,12,25,28,16,,7,10,12,,335,2,134,3,8,87,5,13,71,102,185,4,273,65,,56,2,1,89,2,20,1,1,4,9,18,7,9,4,56,,7,1053,6,55,6,7,2,2,,20,62,25,58,615,83,1,23,60,8,275,271,,2,3,333,173,3,0,2,,,,10,,10,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,Forward,17,17,20,49,29,43,115,3,4,,12,3,10,59,20,20,13,10,11,7,,5,10,4,,227,2,101,7,9,34,1,8,25,63,108,7,153,54,,45,,2,61,1,12,1,2,3,7,4,6,9,4,48,2,10,1107,6,16,1,9,2,1,,18,48,5,38,382,45,,15,52,3,175,172,,8,7,205,111,4,3,2,,1,,10,,7,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,bzfamx9nfvg0cwshyldxiea5l,P. Sabak,Forward,24,44,1,8,7,190,334,21,1,15,15,26,12,158,23,23,16,37,16,12,1,7,10,4,,614,3,124,1,6,83,5,6,75,90,166,2,463,34,,111,,3,166,6,19,,1,47,23,22,2,6,16,106,2,8,1330,5,83,9,19,,8,1,14,125,12,189,876,76,1,20,122,6,492,445,1,6,1,582,236,0,1,0,,,,15,,7,7,,,,,5,2,,1,,2,,,,,,,,,,,,,1,1,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,6rsihixcpnuyulgk4giwpzvth,D. Samuel,Defender,4,20,44,65,21,367,420,1,,,20,1,17,125,28,28,23,35,18,16,,12,10,2,9,1278,3,45,,14,49,5,4,76,70,190,,1073,8,,339,,19,699,,21,13,,54,60,23,38,7,61,98,,1,2138,,141,20,2,,,,5,100,5,527,1531,120,,24,159,1,1119,1065,3,1,,1230,204,,,0,,,,2,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,2djtu1pbsf4sdme8ndi1se978,J. Son,Midfielder,0,3,2,2,,12,14,,,,1,,1,8,6,6,,2,,,,2,10,,,33,,3,,,6,1,,2,6,10,1,23,4,,8,,,9,,3,1,,1,4,,,,,10,,,61,,2,,,,,,,6,1,10,43,4,,2,10,,23,22,,,,33,13,,,0,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,apavbqkzwn6ik22hi8d8mo1qt,M. Tissot,Defender,15,3,7,12,5,98,121,2,,5,3,3,3,33,13,13,4,10,7,2,1,5,10,5,1,313,,51,,4,14,3,5,19,19,45,1,253,1,,59,,7,150,2,10,2,,32,13,3,11,3,27,19,1,1,547,2,30,1,1,,4,,6,36,,105,379,26,1,10,46,2,267,235,3,,,299,55,,,0,,,,2,,9,2,,,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,5pxg9qijp78vbve2b5eprf4r9,E. Welshman,Forward,14,20,2,14,12,36,70,1,,,5,1,5,56,11,11,6,4,5,1,,7,10,4,,135,,40,,5,42,1,8,14,54,70,8,86,42,,34,1,2,25,2,9,,,5,7,5,2,4,5,37,,3,546,8,15,,5,,2,,11,36,8,25,239,16,1,18,42,2,93,88,1,3,,128,89,,,0,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,9daagbp9cole1exslz991cqhg,K. Baskett,Goalkeeper,12,,5,5,,47,23,,,,11,,8,2,10,10,10,3,,,,,10,,4,236,3,,,,,2,,2,,7,,70,,,43,,28,127,,,,,40,21,,4,,79,7,,,900,1,79,,,,,,,65,,146,330,7,,,86,,150,110,7,,,97,90,0,0,0,,,,,,,,37,113,,,,,,,,,12,14,8,1,26,1,5,2,1,1,1,1,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,4t92bvofxxvfqe6f2w9gs8t0p,C. Bent,Forward,23,47,5,10,5,65,160,24,,9,15,38,9,148,19,19,14,29,25,15,3,8,10,10,2,344,6,84,,16,73,3,7,75,78,158,9,261,26,,82,8,9,119,8,23,2,1,12,21,21,7,9,20,58,3,5,1188,11,70,19,13,,13,,12,95,29,113,658,80,,14,78,1,266,254,1,5,,338,215,0,0,0,2,,,9,,5,4,,,,1,8,1,,2,1,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,6cd1hn16e1opa0gzfkefmpnu,M. Camara,Forward,25,5,7,17,10,24,42,1,,,6,1,5,36,10,10,5,4,10,6,,4,10,4,1,94,1,32,1,3,17,3,4,19,27,53,2,65,24,,19,,,31,,3,,2,1,3,5,1,3,2,19,,1,434,2,8,,2,1,,,5,19,2,19,161,26,1,9,21,1,73,72,,3,1,86,45,0,1,0,,,,4,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,cjw39aju7a0bcltry7ywmamfo,R. Davis,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,653qyopyxl1qrfmul2n3m5g16,M. Doner,Defender,3,36,16,29,13,18,345,50,,2,26,52,20,167,20,20,20,49,25,21,2,5,10,4,5,783,6,217,,16,60,3,1,107,73,196,1,661,26,,334,13,9,354,21,44,9,,51,49,33,19,14,21,84,3,4,1776,20,128,169,17,,21,1,5,108,24,214,1336,123,1,9,105,,678,627,4,,,763,255,0,0,0,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,ej15pecwc8l11pif9je6mo962,S. Firth,Midfielder,15,2,5,12,7,55,77,,,1,6,1,4,33,10,10,7,1,11,8,,6,10,3,,208,2,47,,8,19,1,1,14,26,45,,169,,,49,,2,92,,9,1,1,7,16,2,2,5,12,27,,,504,,25,,2,,,,1,24,1,57,263,19,,9,39,1,169,162,1,4,,208,54,0,0,0,,,,6,,3,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,cqu6f2gdqsceak3ifi433tyvp,J. Gagnon-Laparé,Midfielder,28,22,15,26,11,436,521,17,,50,23,69,16,176,22,22,20,33,52,41,3,10,10,11,7,1118,7,216,,19,73,3,8,103,84,202,1,930,31,,143,5,17,464,7,35,5,5,80,44,18,20,16,48,105,3,3,1838,9,128,81,29,,20,1,11,178,5,323,1559,118,1,28,153,6,965,885,7,9,,1078,277,0,0,0,,,,,,2,2,,,,,41,7,,2,,1,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,26zoncn0ilfvg5gwn91dkqmt,A. García,Forward,11,20,6,20,14,41,71,,2,,18,,13,57,22,22,13,16,5,2,,1,10,3,,144,5,53,2,3,34,3,9,23,48,77,20,100,46,,37,,,55,1,4,1,2,3,7,2,,2,,19,1,6,1063,3,22,,5,,1,,15,12,9,13,260,29,1,13,19,4,125,122,,4,2,119,74,0,2,0,,,,12,,9,,,,,,,,,,1,3,,,,,,,,,,,,,1,1,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,1i7a6katii8fnxncnyun4nyzt,J. Geffrard,Defender,6,,8,15,7,175,90,,,,17,,12,30,11,11,11,7,13,9,,2,10,4,3,483,5,14,,12,10,2,,20,17,45,,408,4,,107,,7,337,,15,11,,27,30,,32,10,22,34,,,990,1,51,2,,,,1,,26,,187,590,28,,6,56,1,427,400,3,,,459,62,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,b49r3rzzc8069h55znp3a5oq2,S. Karajovanovic,Forward,39,76,8,38,30,140,184,34,1,3,17,37,10,187,26,26,14,19,19,13,1,7,10,6,2,399,7,123,1,10,118,3,13,69,148,225,13,267,124,,43,,4,104,9,44,3,2,12,19,31,7,19,13,107,2,21,1506,30,65,9,18,,9,1,34,138,48,93,781,77,2,14,120,8,279,267,,12,1,387,300,1,0,1,1,,,10,,12,1,,,,,3,,,,3,4,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,5ep5673eihbif5vkbzctjj0x6,O. Kreim,Midfielder,8,5,,5,5,14,27,3,,,2,3,2,33,7,7,2,6,9,4,,2,10,5,,56,,18,,1,16,1,,17,21,38,,40,,,9,,,15,,4,1,,,3,2,,1,1,13,,,202,2,8,,,,,,,14,2,15,92,17,1,3,14,1,42,42,,,,54,27,0,0,0,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,6f8o1o8adqhvar5n92brgfnjd,P. Lamothe,Midfielder,5,31,5,18,13,193,323,1,1,12,18,11,15,142,24,24,12,10,34,27,,20,10,7,1,678,3,149,1,10,88,2,11,54,101,160,,587,14,,171,,,273,1,19,3,,20,20,10,8,15,11,77,,7,1234,4,80,,13,,6,1,18,79,7,165,905,59,,27,88,3,590,570,1,8,1,673,172,1,0,1,,,,6,,12,2,,,,,7,5,,,1,1,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,549bk4ar8s05kzy78wi86one2,A. Marshsall,Forward,7,51,13,21,8,56,223,10,,10,14,19,10,183,22,22,14,20,32,23,,15,10,9,3,426,4,84,2,10,88,1,11,95,96,204,,325,28,,132,2,2,113,6,24,,3,18,12,43,3,11,24,74,1,11,1220,6,85,6,17,2,8,,22,105,20,154,743,108,1,27,98,5,328,310,,7,1,423,221,0,2,0,,,,11,,8,11,,,1,,8,2,,1,,2,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,ahyd5vf8f8cyoiefm8hsimzu1,João Morelli,Forward,22,29,8,21,13,152,308,6,11,41,19,34,14,121,21,21,16,24,12,9,,10,10,3,1,534,5,127,14,14,62,6,18,59,75,142,6,408,51,,99,,,140,1,24,,,25,7,23,1,11,14,84,,31,1470,14,64,4,24,3,12,1,49,125,16,156,831,67,4,19,98,16,436,411,,9,13,504,209,10,4,5,,,,7,,5,9,,,1,,24,10,,8,,2,,,,,,,,,,,,,5,5,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,999aky7w22iv11ny6d6w57g4q,C. Oxner,Goalkeeper,50,,13,14,1,76,36,,,,23,,17,7,18,18,18,5,2,,,2,10,2,5,439,6,,,,2,1,,5,3,21,,190,,1,132,,45,273,,2,,,85,37,,18,1,126,4,,,1620,,144,,,,,1,,93,,231,623,18,,2,130,,309,224,11,,,248,134,0,0,0,,,,,,,,42,187,,,,,,,,,14,23,9,1,39,,17,9,2,4,,,,,,,,,,1
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,Midfielder,21,9,5,11,6,202,247,1,,,15,1,11,123,15,15,11,14,38,17,,12,10,21,3,701,4,96,,10,58,3,4,65,64,134,,607,2,,219,,11,369,,17,1,2,40,34,13,14,10,33,52,,1,1013,,76,3,3,,,1,5,52,2,184,855,70,,21,85,,616,576,1,3,,691,112,0,0,0,,,,3,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,8hc7jarsubeafnjlocycejrop,A. Portal,Midfielder,19,6,2,8,6,67,117,12,,,7,12,6,86,10,10,9,6,30,21,,9,10,9,5,361,1,57,,7,40,2,,46,46,94,,307,8,,101,6,6,195,1,9,,2,9,23,10,12,5,16,34,,1,808,2,63,56,1,,1,,1,39,2,136,551,48,,16,50,1,311,302,4,,,357,94,0,0,0,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,Midfielder,18,45,39,65,26,435,606,9,,,32,9,23,209,27,27,27,40,32,14,1,13,10,18,8,1506,9,245,,40,87,5,14,122,113,274,2,1290,36,,441,,12,716,5,38,8,2,86,59,51,29,18,45,144,1,5,2392,2,224,1,25,,5,1,19,139,25,385,1901,161,,25,189,9,1317,1231,3,18,,1478,287,0,0,0,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,7yio8rqcy9vth90ps5f5j0s0l,M. Restrepo,Defender,14,1,16,26,10,93,124,1,,,11,1,8,45,12,12,11,3,21,8,,7,10,13,2,513,3,37,,25,19,2,,26,29,71,,414,3,,162,,8,310,,10,7,,31,24,2,29,5,40,39,,,877,3,43,8,1,,,,,56,1,221,632,42,,10,79,1,434,403,9,,,491,86,0,0,0,,,,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,ezibxuzirgqnb5enkgvdk5ot1,A. Riggi,Forward,10,31,3,7,4,79,122,9,,1,11,9,9,86,16,16,8,13,6,5,,10,10,1,,237,2,59,,4,50,3,1,36,54,93,4,175,22,,27,,,61,4,12,,,7,14,17,1,5,7,52,,5,621,3,37,3,9,,5,,6,54,14,72,375,39,,12,59,1,178,171,2,5,,233,122,0,0,0,,,,8,,8,4,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,76lz7mhivihluvwrvf2rmdlnt,J. Ruby,Defender,20,15,22,36,14,146,181,11,,,18,11,14,97,16,16,14,12,41,35,1,7,10,6,3,509,4,94,1,34,35,2,2,62,49,133,1,424,18,,89,11,8,252,,23,5,1,22,32,9,36,13,15,61,1,2,1246,6,81,83,13,,,,4,55,5,180,829,84,,9,76,2,433,411,4,,1,499,137,1,0,0,,1,,3,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,5ggjixg89r56xz7skcr1v9rf8,S. Salter,Forward,9,29,19,46,27,69,120,2,1,,9,2,7,82,21,21,8,8,12,7,1,5,10,5,1,249,2,73,3,2,54,,5,28,81,128,3,177,53,,65,,1,62,,10,3,,3,13,8,4,2,3,64,1,11,811,5,28,1,10,2,,,16,56,14,42,385,47,,15,67,5,182,179,,6,3,243,124,2,1,0,,,,7,,13,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,4c5w90f125c6det9gu0ljmgnp,P. Schaale,Defender,2,6,40,63,23,115,227,1,,,24,1,17,64,21,21,18,3,26,9,1,10,10,17,6,866,7,31,1,26,33,4,11,31,56,127,4,614,19,,278,,33,422,,16,21,,91,50,2,87,9,139,78,1,6,1679,2,72,1,6,,,1,17,168,3,442,1112,71,,18,217,1,649,558,3,,1,820,242,1,0,0,1,1,,1,,3,2,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,dfftu36k3j7hccz4u0yc65lka,K. Sow,Defender,16,4,9,14,5,187,134,2,,,11,2,9,53,11,11,10,5,23,14,,3,10,9,2,539,2,40,,11,21,,,32,26,67,,450,3,,90,,6,333,2,7,2,,34,38,4,24,3,31,43,,,900,1,55,7,2,,2,1,,38,1,222,650,41,,6,74,,465,431,1,,,524,92,0,0,0,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,HFX Wanderers FC,2s3yfb7n14fdespzya1rg9iax,Eriks Santos,Defender,31,4,24,34,10,230,176,3,,,21,3,16,92,18,18,16,9,36,22,,15,10,14,5,705,5,37,,23,43,2,3,49,53,126,,536,8,1,85,6,18,383,,16,6,1,35,57,4,43,8,63,83,,1,1427,3,103,16,1,,,,4,92,2,353,916,73,,21,146,1,559,524,5,,,679,178,0,0,0,1,,,3,1,2,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,57rmged1g2kuhfzlg0zyjx84q,P. Amedume,Midfielder,28,,,,,4,,,,,1,,1,1,2,2,,,,,,1,10,,,8,,,,,1,,,,1,1,,5,,,2,,2,5,,,2,,,1,,1,,3,,,,18,1,1,,,,,1,,2,,2,11,,,1,3,,5,5,,,,8,3,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,622w13rktz2os2jlo286col3p,M. Aparicio,Midfielder,34,54,16,28,12,174,316,12,2,30,17,34,15,232,22,22,17,12,47,28,2,31,10,19,3,650,2,149,3,21,137,7,14,95,149,260,2,469,30,,113,,6,193,3,35,1,2,40,24,36,9,20,40,117,3,10,1473,11,107,6,23,,16,2,24,167,33,214,1023,111,,49,157,6,493,453,3,13,1,625,296,3,0,1,,1,,9,,5,4,,,2,,17,10,,4,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,334ys3md0ycavngg26g75yi21,Matthew Baldisimo,Midfielder,8,3,2,2,,9,28,1,,,2,1,2,14,6,6,1,1,4,2,,3,10,2,,79,,10,,5,9,1,,5,9,16,,55,,,25,,5,31,,1,2,,8,2,,7,1,13,7,,,161,,9,1,2,,,,,19,1,35,108,7,,4,20,,59,51,,,,75,26,0,0,0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,7ao58e6608lb8eu3dmk17jisp,O. Bassett,Forward,23,38,8,16,8,213,427,8,2,49,16,39,13,137,20,20,15,13,27,20,3,16,10,7,2,801,3,198,2,10,82,3,8,55,90,153,2,692,15,,176,1,4,302,,20,1,,40,22,16,4,12,17,74,3,7,1304,7,87,7,17,,19,1,15,108,22,214,1062,63,1,23,91,7,710,670,1,2,1,779,200,2,0,1,,,,10,,5,1,,,1,,25,16,,4,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,6re5keaha87h6kc01848h53ah,Víctor Blasco,Forward,7,28,2,10,8,69,113,5,1,13,9,18,9,95,14,14,5,15,8,3,,6,10,5,,193,,63,1,2,56,2,14,39,64,105,,146,32,,10,,2,43,1,14,1,,6,7,16,,6,10,34,1,10,555,6,28,6,13,,7,1,24,55,18,51,377,41,1,14,44,,149,143,,1,,185,125,0,1,0,,,,4,,9,2,,,1,,7,4,,8,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,1g87lk1nglquvmvpowjfpcpre,I. Boehmer,Goalkeeper,31,,,,,3,1,,,,2,,2,,1,1,1,,,,,,10,,,15,,,,,,,,,,,,8,,,7,,2,12,,1,,,2,1,,,,2,,,,90,,10,,,,,,,1,,5,25,,,,2,,13,11,,,,10,2,0,0,0,,,,,,,,,13,,,,,,,,,2,,1,,2,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,8xiikcvufow3u6jo0opzhtip5,R. Boskovic,Defender,18,1,3,4,1,56,48,,,,4,,4,17,5,5,3,2,4,4,,4,10,,,143,,10,,3,10,,,7,11,21,,112,,,9,3,3,66,,3,1,,14,13,1,2,1,11,18,,,195,,9,12,,,,,,16,1,68,180,10,,5,29,,114,100,2,,,141,37,0,0,0,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,7t6lyj5pvvgzfscj775acuqc5,M. Bustos,Forward,10,59,3,10,7,87,363,16,1,29,15,41,12,198,17,17,15,35,19,14,6,7,10,5,5,579,3,206,7,4,98,3,14,100,105,208,5,485,70,1,171,,3,158,5,19,1,2,35,7,46,2,13,13,63,6,19,1352,18,79,8,24,5,18,3,33,110,33,115,933,103,2,19,76,4,503,468,1,5,7,561,226,7,0,3,,1,,4,,2,4,,,,,13,9,,1,2,1,,,,,,,,,,,,,1,1,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,3hebpt7rddccp0powpyfwri7d,T. Campbell,Forward,14,76,28,68,40,78,235,20,2,,24,20,21,183,28,28,21,17,32,22,3,12,10,10,1,467,3,154,11,10,110,3,21,73,150,251,9,331,92,,131,,4,114,8,33,1,,11,16,24,7,12,12,114,5,18,1837,13,70,6,19,6,8,1,39,130,36,104,864,101,5,24,126,11,341,330,3,7,11,457,303,9,2,2,,3,,12,,7,1,,,,,,,,,,2,,,,,,,,,,,,,1,1,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,41fep3jlo1ieyq9hvpmsl6wvd,K. Chung,Defender,2,33,11,33,22,142,445,44,1,2,27,45,22,189,26,26,25,18,68,40,1,17,10,28,8,1190,5,306,1,53,79,3,2,110,101,222,,1022,4,,381,42,18,608,16,22,2,,109,52,24,39,12,63,91,1,2,2279,11,150,230,20,,17,4,4,147,20,361,1882,121,,26,154,1,1036,927,5,4,,1175,317,0,1,1,,,,1,,1,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,7vn8g8wlm99npne5i8fwv3vft,K. Dada-Luke,Defender,12,36,14,28,14,14,185,23,,1,13,23,13,144,21,21,10,25,30,17,2,7,10,13,,395,,111,,20,58,2,1,86,72,172,,312,24,,163,16,4,141,7,17,1,1,14,16,32,17,12,12,64,2,1,971,8,63,69,9,,7,2,2,83,17,107,754,100,,11,76,1,319,305,2,,,388,192,0,0,0,,,,5,,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,4ezd4d37kbb1249qd7bvi0dzp,J. Dixon,Midfielder,22,28,25,44,19,178,379,4,,,24,4,21,189,26,26,24,13,52,31,,30,10,21,2,865,3,197,,9,108,6,3,81,127,233,,731,11,,275,,12,358,,24,9,3,65,32,16,32,12,44,84,,1,1927,2,117,6,19,,,1,4,100,8,215,1118,106,,56,128,2,737,672,1,8,,858,189,0,0,0,,,1,13,1,2,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
