liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Goals Conceded Outside Box,Offsides,Right Foot Goals,Headed Goals,Goals from Inside Box,Throw Ins to Own Player,Set Pieces Goals,Successful Corners into Box,Attempts from Set Pieces,Penalties Taken,Throw Ins to Opposition Player,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Total Red Cards,Straight Red Cards,Foul Won Penalty,Second Goal Assists,Hit Woodwork,Penalty Goals,Crosses not Claimed,Other Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Own Goal Scored,Last Man Tackle,Penalties Off Target
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,12ocjytwhu2liqu9ar6e0ixka,A. Yousef,Forward,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,Midfielder,13,,330,4,1,,1,216,1,40,,98,,,6,2,3,5,52,88,9,29,,221,4,4,9,179,9,7,35,42,2,26,3,12,4,7,9,285,,8,2,,38,1,69,5,10,21,4,7,,2,1,6,44,3,9,,,8,,,,18,70,181,186,6,,,,,7,23,2,1,20,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,334ys3md0ycavngg26g75yi21,Matthew Baldisimo,Defender,8,7,1809,1,3,5,,903,1,108,1,264,12,5,57,10,3,28,209,511,47,90,4,921,7,34,13,710,28,5,147,259,12,112,2,107,21,16,42,1172,,22,27,3,180,,350,6,10,104,2,64,1,23,22,5,230,29,32,,7,22,,,,98,204,758,774,50,2,1,,,28,126,19,26,82,4,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,6re5keaha87h6kc01848h53ah,Víctor Blasco,Midfielder,23,19,1586,5,12,1,6,588,9,141,11,299,1,4,18,23,12,31,334,165,46,125,,596,13,51,57,439,27,30,143,195,23,160,4,95,20,36,19,1051,16,25,31,,298,4,160,56,10,171,18,14,4,42,27,31,356,3,30,,36,25,13,3,3,154,100,447,453,58,,1,3,2,29,185,17,2,144,3,6,6,,2,15,2,2,5,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,3hebpt7rddccp0powpyfwri7d,T. Campbell,Midfielder,14,25,2334,1,13,,11,528,9,184,4,301,2,,10,9,24,91,308,143,40,121,4,571,11,31,28,427,39,46,131,90,29,140,6,78,27,23,16,967,,28,15,,203,1,113,77,10,121,22,13,4,20,34,16,328,4,44,6,25,28,,,2,116,184,397,440,125,2,5,2,4,26,207,14,7,87,5,10,1,4,10,10,,,3,2,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,41fep3jlo1ieyq9hvpmsl6wvd,K. Chung,Defender,7,34,2032,,,7,1,836,6,170,15,286,25,2,54,17,2,22,320,396,57,133,4,854,4,16,22,611,28,3,187,62,14,152,5,141,24,35,69,1415,,24,16,10,157,,343,13,10,111,1,56,15,10,23,16,202,41,34,1,34,24,,,,69,279,650,667,45,5,1,2,,41,91,16,31,88,6,2,,,1,175,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Canada_Canadian_Premier_League,2019,Pacific FC,ewjp0ru1c4fn1h5bqyqdih0wl,B. Fisk,Midfielder,10,31,1662,5,8,4,6,527,12,125,16,271,14,1,41,11,13,13,263,169,29,79,4,544,14,23,15,396,26,32,120,130,24,134,11,89,19,23,34,855,25,24,15,2,145,1,168,53,10,56,19,28,7,11,1,16,159,10,28,1,48,24,13,1,3,90,121,411,424,14,3,,5,,22,103,7,2,55,2,13,5,,5,7,,8,2,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,2rv2jwanai39vawrmnws6vidx,A. González,Midfielder,28,4,1746,,6,6,,1200,2,155,2,415,13,4,53,12,10,21,229,664,46,123,4,1253,3,34,26,993,28,14,176,367,6,123,1,163,20,21,57,1505,,20,22,3,178,,393,3,10,118,4,84,2,31,17,4,216,15,32,,4,20,,2,2,77,338,1031,1077,38,3,,2,1,29,98,17,22,101,4,,,,,5,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,64kd3jci1efqx4biwrclbt2sq,S. Grewal,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,1mg5xen2me6dsqu3b0lktvnbp,M. Haber,Forward,9,4,704,7,7,,3,161,4,60,1,69,,,2,2,13,32,104,38,2,70,3,178,1,13,,106,11,19,72,45,9,65,,21,6,5,11,270,,13,1,1,33,,39,38,10,74,6,,1,10,63,,128,11,14,,4,13,,,,22,34,89,106,95,1,2,,,2,54,,1,11,3,9,1,2,3,,,,,1,,,,,,,,,,,,,,,,,,,1,,2,1,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,zrowi3rzq9fndgtn1qozene1,J. Hernández,Forward,15,2,652,13,2,,1,177,5,65,1,95,,2,3,11,4,27,123,49,22,39,1,185,5,25,9,139,9,11,42,49,4,35,8,39,6,16,10,379,1,19,13,,124,,38,30,10,62,7,4,1,18,13,12,164,4,11,,3,19,1,2,1,75,33,135,143,40,,1,2,,17,102,5,5,49,2,6,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,Midfielder,21,2,1731,2,5,1,,894,3,116,2,307,9,4,50,17,7,21,175,469,59,86,4,910,4,26,7,694,27,9,136,230,12,99,5,96,20,21,39,1165,1,22,19,11,146,,286,8,10,100,2,80,,16,19,3,186,42,31,,2,22,,1,,65,278,759,774,40,2,1,,3,38,86,21,20,81,4,1,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,eg3uo03gmym3dhombksuyljop,É. Legault,Defender,20,4,915,3,,4,,460,1,36,,107,15,3,35,4,2,9,104,285,31,38,,465,1,14,6,369,15,2,73,114,1,48,,59,10,10,29,654,,13,10,5,82,,167,2,10,62,,23,,11,14,4,105,42,19,,4,13,,,,34,148,388,392,23,1,,,,22,43,9,20,48,4,1,,,,26,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Canada_Canadian_Premier_League,2019,Pacific FC,9rwo2uejpeqqkmy6lgacm0ley,L. MacNaughton,Defender,6,1,1704,1,,21,2,1022,1,96,1,188,45,2,79,5,3,33,161,718,20,71,4,1055,1,24,3,807,24,5,150,169,,99,1,72,19,11,52,1283,,20,7,16,60,,403,7,10,80,2,98,1,12,47,,140,97,26,,1,20,,,,27,387,875,905,80,3,,,,15,60,5,29,33,2,,,2,2,3,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,,1,1,,,
Canada_Canadian_Premier_League,2019,Pacific FC,9qv5q55mylztwd5k1wp5z5bvu,R. McCurdy,Forward,3,1,744,2,,10,,371,,34,,59,24,2,38,4,,8,92,237,13,45,2,379,,6,1,254,8,,83,95,,42,,47,8,8,42,482,,10,4,14,25,,172,,10,42,,42,,3,25,2,58,32,10,,1,10,,1,,8,78,291,296,33,2,,,,8,16,5,13,17,2,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,1,,2,,
Canada_Canadian_Premier_League,2019,Pacific FC,86wl8372aahbih0jhd3afap5h,I. Nakajima-Farran,Forward,11,1,252,17,,,1,74,4,16,1,34,1,1,3,2,4,15,52,20,7,18,1,74,1,9,3,50,6,9,21,17,2,15,5,15,1,2,7,147,,18,2,,36,1,21,21,10,16,5,3,1,3,3,4,54,1,7,,1,18,,,,23,20,53,53,18,,1,,,3,38,4,2,13,1,,1,,,1,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,7qctsydagkbx65ctb9wlw9n1l,D. Norman,Midfielder,24,1,596,1,1,1,,286,3,37,,106,1,2,19,6,1,21,88,130,19,41,1,296,3,8,3,223,5,2,60,69,4,46,4,36,7,11,18,407,2,8,5,3,58,,105,4,10,43,1,13,,14,8,2,87,9,6,,4,8,2,,,23,85,228,236,29,2,,,2,10,44,9,8,35,1,,,,,4,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,3uxa33px113otw58gni3g72l1,B. Smith,Defender,4,44,2004,2,2,20,,1031,7,216,13,366,49,3,74,13,7,18,305,500,33,123,4,1050,,23,9,776,36,7,197,381,16,176,2,147,22,26,65,1585,,24,8,5,114,,412,12,10,85,,77,13,24,21,6,153,52,41,,44,24,,2,4,50,41,836,853,39,2,,5,,24,68,9,41,64,5,3,,,,178,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,8e8emyf0eilzcqromw4nf93h1,H. Starostzik,Defender,5,,1161,2,,10,1,679,,41,1,99,25,3,50,3,3,10,95,506,13,41,3,695,2,18,,545,18,5,91,248,3,54,1,61,13,7,37,840,,15,8,8,38,,274,6,10,47,2,59,1,5,32,,80,70,21,,,15,,,,23,132,591,604,42,2,,,,11,33,2,24,15,3,1,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,eb0qxwpcnsxwfi1o3jqc7l7xm,T. Venhola,Goalkeeper,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,83d29e64znddf9kkyo62u4g6h,N. Verhoeven,Midfielder,19,23,1850,3,9,6,,887,11,164,17,416,21,1,56,17,4,15,346,354,26,115,4,924,4,16,25,710,33,8,171,239,24,186,7,134,21,29,42,1343,36,24,6,2,172,,318,16,10,91,4,43,8,32,9,25,196,8,39,,57,24,21,1,1,90,203,720,753,24,3,2,1,4,18,105,8,12,82,6,1,,,,47,,7,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,al5jt5ntx6alvfvo3tq1py6i2,Z. Verhoven,Midfielder,16,35,1285,10,,4,2,373,14,56,15,163,16,1,30,26,13,12,305,119,47,83,2,380,3,26,62,245,22,23,113,37,18,131,8,92,12,44,28,903,15,22,14,3,251,1,180,63,10,138,10,22,9,23,7,37,270,27,24,,46,22,10,3,2,120,107,261,267,19,1,,2,,34,132,13,19,131,2,3,2,,1,43,,5,,,14,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,aisfml98z3uznfzhbopr5kmp5,M. Village,Goalkeeper,26,,1440,,,31,,291,2,,,60,79,1,170,,,,178,280,1,2,2,512,,1,,240,18,,172,93,,138,,146,16,1,34,679,,16,,,5,,292,,10,7,,100,,4,3,,8,5,22,,,16,,1,,1,127,214,340,3,4,,,,1,1,,1,4,4,,,,,,,,,,,47,176,,2,,1,,12,23,13,24,2,,1,57,,,,,,,,,,,,1,
Canada_Canadian_Premier_League,2019,Pacific FC,3ucemntfw84vk7op9z7wnf36d,N. Wirth,Goalkeeper,1,,1080,,,23,,235,1,,,31,73,,147,,,,150,233,,,3,411,,,,180,22,,147,85,,104,,116,12,,43,568,,12,,,,,219,,10,1,,84,,,1,,1,15,24,,,12,,,,,107,165,264,1,1,,,,,,,1,,2,,,,,,,,,,,59,146,,4,,,1,6,27,18,32,3,,4,38,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,ckozved8umsj42boq3tte1byt,M. de Jong,Defender,17,5,50,2,,,,19,1,2,,9,,,1,2,,1,13,5,3,4,,19,,,,14,,1,5,12,1,10,1,2,,4,1,39,1,2,,,5,,4,4,10,5,1,,,1,1,1,7,2,,,6,2,1,,,1,1,14,14,2,,,,,3,2,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,5zqbuxft2tp9gdawhgrrww05x,M. Arguiñarena,Defender,6,23,1534,1,,9,,608,7,82,11,266,27,1,56,12,6,14,230,231,55,100,2,642,1,14,13,432,22,8,156,214,12,139,2,84,17,28,45,1094,6,18,8,6,149,,326,4,10,117,2,54,8,32,17,4,180,19,26,,28,18,3,1,1,49,20,460,486,31,3,,1,,34,63,21,36,100,4,,,,,155,,2,3,,19,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,
Canada_Canadian_Premier_League,2019,Valour FC,ev5vju1zs37klpdmj5s8zive2,S. Artemenko,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,205x3957n6t49iwmb5ztce25m,T. Attardo,Forward,16,8,999,10,1,4,6,153,9,36,2,65,2,,7,4,9,43,137,30,13,55,1,155,6,7,4,84,18,20,62,58,7,60,5,36,10,12,10,317,,20,1,,70,,47,42,10,43,11,9,2,7,20,14,133,6,20,,8,20,,,,47,14,91,93,63,1,1,,,6,90,7,5,23,2,10,3,3,6,6,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,7t6lyj5pvvgzfscj775acuqc5,M. Bustos,Midfielder,22,14,2249,,8,1,7,860,21,263,17,549,2,3,28,8,17,24,375,225,22,124,6,909,1,24,55,718,44,44,152,150,41,186,17,106,25,32,23,1415,64,25,16,,267,1,215,76,10,145,27,39,3,57,11,34,302,3,48,7,57,25,30,1,3,133,281,717,757,35,5,1,3,1,19,157,3,11,134,4,5,,,6,16,,11,5,2,1,,,,,,,,,,,,,,,,,,1,,3,2,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,4ux10kolns6m5lgd64wumjfth,L. Béland-Goyette,Midfielder,5,5,1772,,1,2,1,828,3,114,2,383,4,5,49,6,7,11,210,357,55,86,5,873,3,34,9,652,34,9,135,258,25,113,4,142,21,17,28,1154,1,21,27,5,199,1,300,4,10,104,2,86,2,32,8,10,218,19,38,,6,21,,,1,103,201,697,738,19,4,,3,2,40,114,15,32,96,4,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,6rj6gpjhz8sk2405943kpii1h,D. Carreiro,Midfielder,10,15,1441,8,6,,2,518,9,97,7,261,1,3,33,5,13,20,235,156,15,101,3,544,6,19,13,381,28,22,134,158,23,146,10,78,15,22,14,788,16,23,7,1,123,1,167,38,10,64,9,29,1,31,5,13,148,2,32,,26,23,7,2,1,64,122,390,410,25,1,1,2,2,10,84,5,4,59,4,8,2,,1,10,,5,3,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,elyp1bpa1kq1hl6sigml22jf9,T. Farago,Goalkeeper,1,,1440,,,24,,227,,,,58,75,,207,1,,1,213,215,2,3,3,483,,,,177,26,,210,70,3,179,,164,16,1,31,644,,16,,,5,,328,,10,6,,96,,3,4,,10,7,30,,,16,,,,3,85,156,273,5,2,,,,,4,2,,2,4,,,,,,,,,,,47,158,,1,,2,1,14,16,10,30,3,,3,85,,,,,,,1,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,cdottaalg53zhyz20ee8ta1ud,C. Ferguson,Forward,12,1,344,4,4,,1,64,3,26,,27,2,,2,3,3,12,38,20,4,16,1,65,4,6,,47,5,6,18,13,,16,2,8,4,3,3,107,,8,3,,22,,10,15,10,10,3,,,2,4,1,38,2,6,1,1,8,,,,16,16,46,47,16,,1,,,4,28,,,6,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,747hedu5glsgajsj7bcc7s8h5,N. Galvis,Midfielder,14,7,488,4,,1,,197,3,44,2,82,6,1,12,3,5,6,97,74,4,37,2,203,7,11,9,147,7,5,49,72,3,40,2,31,7,16,19,331,2,11,9,,49,,56,9,10,22,,7,2,4,5,3,60,3,8,,10,11,2,,,32,31,149,154,11,,,,,2,38,2,9,17,1,,,,,22,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,6qm5qftpaq8l38b3irrum4bqi,R. Garcia,Defender,2,13,943,6,,8,,377,4,88,3,145,15,2,36,12,,11,144,157,55,52,2,387,6,16,5,277,21,1,88,37,7,74,2,44,10,26,27,677,,16,15,2,119,,167,11,10,77,1,22,3,8,9,7,139,20,21,,13,16,,,1,51,95,290,299,20,2,,2,,36,62,19,10,68,,1,,,,90,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,1bujk463ltexilqfs1lhy9wwl,J. Golubar,Midfielder,20,,255,,2,,,110,2,34,,50,2,,4,1,,3,38,38,4,20,,112,1,8,6,87,3,1,24,26,3,20,1,15,3,7,4,146,,3,5,,28,,33,6,10,14,1,1,,3,1,1,32,1,3,,,3,,,,15,19,86,88,4,,,,,2,18,2,1,13,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,16q3kpp7uxqjn9993xd5woauh,D. Gutiérrez,Midfielder,8,9,1605,5,7,4,,805,5,151,5,351,22,4,56,13,4,20,266,320,44,128,4,850,7,14,32,609,27,7,184,146,19,136,3,139,18,36,57,1223,1,23,8,4,163,,312,19,10,119,3,57,5,27,16,10,199,21,32,,9,23,,,1,60,241,630,666,36,3,,1,2,28,80,16,21,103,5,,,,,68,,1,4,,14,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,88mbh6n9a49kc8gm8i0peswd1,S. Hoyle,Forward,17,2,237,4,1,,1,59,1,19,1,37,,,,2,3,13,43,8,2,16,,60,2,4,,43,4,5,16,11,3,16,5,4,2,6,2,117,,6,2,,16,,16,15,10,9,2,1,1,3,5,2,34,,5,,2,6,,,,12,14,43,44,18,,,,,2,25,,,4,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,79dpxdtu8zy41lbpwufltrh7t,M. Janssens,Goalkeeper,26,,1080,,,24,,183,,,,44,68,2,148,1,,,157,162,1,6,3,360,,,,131,21,,154,44,,108,,111,12,1,46,487,,12,,,6,,248,,10,9,,75,,5,4,,10,9,22,,,12,,,,1,68,119,206,4,4,,,,1,1,,,5,1,,,,,,,,,,,43,121,,3,3,1,4,,15,13,28,6,3,2,53,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,92cutl9629yad2jm1srr6rzzd,Y. Le Bourhis,Defender,25,,720,,,4,,243,1,14,,48,17,,45,3,1,17,102,118,14,40,2,251,,9,1,146,19,2,85,72,,47,,30,8,6,38,363,,8,6,2,32,,130,2,10,31,1,20,,2,14,,63,41,20,,,8,,,,15,35,161,166,31,2,,,,11,32,3,5,17,1,,,,,9,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,87livipejk1sbferagw91n6c5,A. Mitter,Defender,15,,1513,1,,6,,586,1,49,,96,15,4,53,3,1,37,108,422,17,50,4,621,5,23,,471,32,1,103,188,2,69,,46,19,4,34,760,,20,7,13,47,,236,2,10,63,,47,,7,39,,123,50,34,,,20,,4,,23,148,488,518,76,2,,,,13,60,4,29,24,2,,,,,2,,,,,1,,,3,,,,,,,,,,,,,1,1,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,1ezmtic5hzvazq7ogvy5vwbu,G. Muenkat,Midfielder,11,4,365,11,,,,85,1,20,,41,1,,3,3,4,11,65,16,6,26,,86,1,7,10,57,3,6,29,22,3,27,2,17,2,8,6,179,,13,3,1,50,,29,16,10,24,2,,,7,1,7,62,,5,,4,13,,,,27,15,57,57,12,,,,,4,38,2,5,23,2,,,,,9,,,,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,eyu2l3gom8fn098e66e4a6k0l,J. Murrell,Defender,4,9,1784,,,9,,712,7,52,1,218,49,4,100,9,1,23,220,344,46,77,4,738,1,30,8,494,28,4,177,171,5,131,1,88,20,15,55,1052,,20,18,15,125,,340,12,10,110,3,67,1,14,42,7,190,64,33,,9,20,,1,,57,175,543,561,65,4,,,,27,80,19,25,68,5,,,,,60,,,,,6,,,1,,,,,,,,,,,,,1,1,,,,,,,,1,1,,
Canada_Canadian_Premier_League,2019,Valour FC,cbw3da3l9qi13ludkt9181z9x,A. Musse,Forward,23,12,740,5,3,2,2,167,5,45,2,92,7,,12,8,11,18,134,37,9,37,2,176,4,13,11,121,13,21,49,39,6,53,3,44,8,15,10,358,3,13,6,,86,,50,26,10,42,10,6,1,10,12,23,116,4,16,1,14,13,1,1,2,56,42,119,127,30,1,1,2,2,9,74,,11,30,3,5,1,,2,5,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,4tus0wc9k482jmoncnstteelm,R. Ohin,Midfielder,27,5,1461,4,3,6,,741,4,96,1,239,18,9,60,14,13,20,248,361,38,103,5,762,2,42,30,552,32,17,163,117,8,97,8,157,16,25,71,1108,,20,31,3,186,,310,7,10,111,4,47,1,28,17,11,223,33,35,,5,20,,2,,92,239,579,599,37,3,,,,26,112,12,21,94,3,,,,,36,,,,,13,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,
Canada_Canadian_Premier_League,2019,Valour FC,80lmne42x8296d6zo8r23wd05,M. Paolucci,Forward,17,4,1139,2,6,,3,162,9,59,,67,5,2,15,4,9,64,120,58,7,53,2,193,6,15,8,122,23,20,68,44,5,61,9,23,13,8,11,347,,15,9,1,81,1,50,54,10,60,11,3,,26,21,3,166,9,23,2,4,15,,2,1,42,40,95,125,85,1,1,2,1,6,106,1,,39,,19,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,e6cd4pwmbb7lfatlo8gc8eaj9,José Galán,Midfielder,21,4,901,2,,1,,481,1,62,,194,6,5,22,11,8,18,121,211,26,67,3,494,6,31,4,375,21,9,89,151,9,61,,69,11,18,33,644,1,13,22,7,102,,152,,10,55,1,30,,18,7,1,127,15,21,,5,13,,2,,54,129,393,405,25,2,,,,16,72,10,4,48,,,,,,1,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,
Canada_Canadian_Premier_League,2019,Valour FC,6ptroe7b9vgzimcvzo2fehcr9,M. Petrasso,Midfielder,9,26,1301,3,4,,6,354,18,122,8,223,,,3,5,11,20,207,88,9,74,4,380,3,14,31,294,29,24,77,112,17,97,9,52,15,17,10,679,15,18,11,1,125,1,81,67,10,65,13,9,4,19,6,20,151,6,30,,30,18,4,1,4,66,65,277,303,26,3,1,5,1,6,86,3,3,59,1,10,6,,5,25,,4,,4,3,,,,,,,,,,,,,,,,,,1,,1,4,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,dl4wkt9bhput0z1sikhu15562,F. Peña,Midfielder,77,5,315,5,,,,105,,14,2,34,4,1,7,2,,5,59,45,1,23,1,107,1,4,6,74,10,1,30,18,2,26,1,16,3,4,10,192,1,8,4,4,36,,46,3,10,14,1,3,2,5,3,5,44,6,10,,6,8,1,,,25,29,75,77,8,,,,,1,30,,4,11,,2,,,,16,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,ch0vd8g5cgce7fsamp5nwjbp,D. Sacramento,Midfielder,7,5,1135,6,12,2,1,447,5,75,5,215,5,,17,14,14,25,215,129,28,112,2,468,8,22,13,324,16,20,129,122,15,114,5,75,12,24,26,718,9,18,12,,130,1,162,23,10,72,6,15,2,21,10,18,165,11,19,,11,18,6,3,,68,109,321,339,35,2,,1,4,19,93,9,11,62,3,1,1,,,5,,3,2,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,9sqefuu2tn9n1efnv2q56ay1h,S. Thomas,Defender,3,1,1894,1,,10,,834,1,62,,184,51,5,95,10,9,37,206,482,35,92,4,853,1,24,4,598,30,12,187,162,7,127,2,101,21,18,61,1112,,22,12,20,84,,396,23,10,111,3,68,,7,65,,186,99,34,,1,22,,1,1,38,233,648,666,102,4,,1,,23,75,12,23,46,4,1,,,,9,,,,,2,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,
Canada_Canadian_Premier_League,2019,Inter Toronto FC,37pbdttxfaqvayoufo0q0dxey,D. Abzi,Midfielder,20,58,1814,3,,9,1,962,25,166,14,319,31,3,74,18,13,18,444,472,45,142,1,993,2,29,52,714,15,23,216,446,19,202,6,157,21,52,73,1728,1,24,11,5,227,,350,59,10,138,10,63,14,16,26,49,271,31,22,1,59,24,1,3,2,115,31,747,777,44,5,,4,,33,133,12,49,112,7,2,,,1,180,,,,,25,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
